,Full_Date,Time,Value,Hour,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,weather_main,weather_description
193,2019-05-08,13:00,39,13,42.78,10000.0,32.59,36.7,40.39,45.79,1023,67,11.01,360,15.99,,,,,Clear,sky is clear
194,2019-05-08,14:00,35,14,45.54,10000.0,32.88,42.49,43.2,49.15,1023,61,5.75,0,17.27,,,,,Clear,sky is clear
195,2019-05-08,15:00,35,15,47.35,10000.0,31.62,42.4,44.19,51.42,1023,54,11.01,347,17.0,,,,,Clear,sky is clear
196,2019-05-08,16:00,31,16,49.89,10000.0,32.02,45.28,46.38,53.51,1022,50,11.99,342,15.99,,,,,Clouds,few clouds
197,2019-05-08,17:00,32,17,51.66,10000.0,30.16,48.54,47.86,56.43,1021,43,11.99,13,17.0,,,,,Clear,sky is clear
198,2019-05-08,18:00,24,18,54.27,10000.0,30.13,51.22,51.08,57.78,1021,39,11.99,349,17.0,,,,,Clear,sky is clear
199,2019-05-08,19:00,29,19,55.58,10000.0,28.81,52.48,51.39,59.43,1020,35,15.99,339,25.01,,,,,Clear,sky is clear
200,2019-05-08,20:00,43,20,55.4,10000.0,27.41,52.2,52.0,59.52,1021,33,18.99,337,28.99,,,,,Clear,sky is clear
201,2019-05-08,21:00,7,21,55.22,10000.0,25.23,51.85,52.72,58.42,1021,30,20.0,324,30.0,,,,,Clear,sky is clear
202,2019-05-08,22:00,6,22,53.58,10000.0,25.34,50.14,51.69,55.78,1021,32,17.0,294,23.0,,,,,Clear,sky is clear
203,2019-05-08,23:00,2,23,51.71,10000.0,25.16,48.18,50.61,53.19,1022,34,8.99,331,15.99,,,,,Clear,sky is clear
204,2019-05-09,00:00,1,0,49.06,10000.0,25.99,45.23,46.08,50.72,1023,39,8.99,322,14.0,,,,,Clear,sky is clear
205,2019-05-09,1:00,1,1,46.74,10000.0,25.2,43.27,44.69,48.42,1024,41,7.0,309,10.0,,,,,Clear,sky is clear
206,2019-05-09,2:00,0,2,44.4,10000.0,26.2,40.44,40.32,47.14,1025,47,7.0,315,10.0,,,,,Clear,sky is clear
207,2019-05-09,3:00,0,3,42.85,10000.0,25.83,38.07,38.32,46.08,1025,49,8.01,317,11.01,,,,,Clear,sky is clear
208,2019-05-09,4:00,0,4,40.73,10000.0,25.75,36.63,36.79,45.09,1026,53,5.99,315,8.99,,,,,Clear,sky is clear
209,2019-05-09,5:00,36,5,40.08,10000.0,24.4,34.68,33.78,44.08,1027,51,8.01,340,11.01,,,,,Clear,sky is clear
210,2019-05-09,6:00,7,6,38.17,10000.0,24.42,32.94,33.3,42.08,1027,55,7.0,313,8.99,,,,,Clear,sky is clear
211,2019-05-09,7:00,2,7,37.49,10000.0,24.24,31.01,33.1,40.66,1027,56,8.99,301,11.01,,,,,Clear,sky is clear
212,2019-05-09,8:00,1,8,36.32,10000.0,24.37,29.57,31.32,40.08,1027,59,8.99,305,11.99,,,,,Clear,sky is clear
213,2019-05-09,9:00,10,9,35.15,10000.0,24.44,28.13,30.78,39.07,1027,62,8.99,305,11.01,,,,,Clear,sky is clear
214,2019-05-09,10:00,13,10,35.11,10000.0,24.4,28.63,30.31,39.07,1028,62,8.01,298,11.01,,,,,Clear,sky is clear
215,2019-05-09,11:00,30,11,38.59,10000.0,24.76,32.86,35.42,41.16,1028,55,8.01,341,13.0,,,,,Clear,sky is clear
216,2019-05-09,12:00,30,12,41.63,10000.0,26.1,36.1,39.29,44.15,1028,52,8.99,310,13.0,,,,,Clear,sky is clear
217,2019-05-09,13:00,41,13,44.96,10000.0,26.67,40.62,42.39,47.43,1028,47,8.01,333,11.99,,,,,Clear,sky is clear
218,2019-05-09,14:00,33,14,47.32,10000.0,26.67,43.09,44.08,50.31,1028,43,8.99,316,14.0,,,,,Clear,sky is clear
219,2019-05-09,15:00,43,15,49.35,10000.0,26.76,45.97,45.88,53.62,1027,40,8.01,349,11.99,,,,,Clear,sky is clear
220,2019-05-09,16:00,42,16,52.27,10000.0,27.97,48.97,48.4,57.42,1027,38,11.01,350,15.01,,,,,Clear,sky is clear
221,2019-05-09,17:00,30,17,54.14,10000.0,27.68,50.9,50.02,58.78,1027,35,5.99,12,11.01,,,,,Clear,sky is clear
222,2019-05-09,18:00,29,18,55.94,10000.0,29.1,52.88,52.72,61.3,1027,35,5.01,293,8.99,,,,,Clear,sky is clear
223,2019-05-09,19:00,24,19,57.06,10000.0,29.97,54.1,50.09,62.29,1026,35,4.0,292,5.99,,,,,Clear,sky is clear
224,2019-05-09,20:00,20,20,58.03,10000.0,28.8,55.04,50.09,64.29,1026,32,3.0,17,5.99,,,,,Clear,sky is clear
225,2019-05-09,21:00,3,21,56.82,10000.0,33.4,54.14,51.15,64.18,1026,41,5.99,194,10.0,,,,,Clear,sky is clear
226,2019-05-09,22:00,3,22,54.07,10000.0,33.78,51.33,46.08,62.19,1026,46,5.01,183,8.01,,,,,Clear,sky is clear
227,2019-05-09,23:00,0,23,49.26,10000.0,33.8,48.02,44.08,54.3,1027,55,4.0,229,5.99,,,,,Clear,sky is clear
228,2019-05-10,00:00,0,0,46.35,10000.0,34.47,46.35,43.09,50.31,1027,63,0.0,0,,,,,,Clear,sky is clear
229,2019-05-10,1:00,0,1,45.25,10000.0,33.82,44.31,42.28,47.43,1027,64,3.0,90,4.0,,,,,Clear,sky is clear
230,2019-05-10,2:00,0,2,44.46,10000.0,34.2,44.46,42.28,46.42,1027,67,0.0,0,,,,,,Clear,sky is clear
231,2019-05-10,3:00,0,3,43.95,10000.0,34.09,42.84,40.51,45.39,1027,68,3.0,53,4.0,,,,,Clear,sky is clear
232,2019-05-10,4:00,0,4,43.16,10000.0,33.33,43.16,40.51,47.08,1026,68,1.99,67,3.0,,,,,Clouds,few clouds
233,2019-05-10,5:00,8,5,43.02,10000.0,33.93,40.8,40.78,46.18,1027,70,4.0,45,5.99,,,,,Clouds,scattered clouds
234,2019-05-10,6:00,2,6,42.98,10000.0,35.62,42.98,40.78,46.09,1027,75,1.01,67,1.99,,,,,Clouds,overcast clouds
235,2019-05-10,7:00,3,7,42.84,10000.0,36.14,42.84,40.3,45.19,1026,77,1.99,90,3.0,,,,,Clouds,overcast clouds
236,2019-05-10,8:00,3,8,43.12,10000.0,36.75,43.12,41.31,45.19,1026,78,1.99,90,3.0,,,,,Clouds,overcast clouds
237,2019-05-10,9:00,3,9,43.07,10000.0,37.02,43.07,41.68,44.42,1025,79,1.01,180,1.99,,,,,Rain,light rain
238,2019-05-10,10:00,10,10,42.21,10000.0,38.34,40.86,40.62,43.43,1026,86,3.0,221,5.01,0.25,,,,Rain,light rain
239,2019-05-10,11:00,22,11,41.94,10000.0,37.76,36.48,40.68,43.09,1026,85,8.99,205,14.0,0.25,,,,Rain,light rain
240,2019-05-10,12:00,23,12,41.14,10000.0,36.99,38.64,39.69,42.62,1025,85,4.0,131,8.99,1.27,,,,Rain,moderate rain
241,2019-05-10,13:00,16,13,40.69,10000.0,37.42,38.12,39.38,42.51,1025,88,4.0,188,5.99,2.03,,,,Rain,moderate rain
242,2019-05-10,14:00,18,14,41.18,10000.0,38.48,41.18,39.69,42.51,1025,90,0.0,0,,1.47,,,,Rain,moderate rain
243,2019-05-10,15:00,8,15,41.13,10000.0,37.85,37.78,39.69,42.51,1024,88,5.01,184,8.99,1.02,,,,Rain,moderate rain
244,2019-05-10,16:00,16,16,41.58,10000.0,38.3,37.04,40.39,42.71,1022,88,7.0,133,13.0,1.27,,,,Rain,moderate rain
245,2019-05-10,17:00,14,17,41.83,10000.0,39.11,37.94,40.39,43.52,1022,90,5.99,144,11.01,0.76,,,,Rain,light rain
246,2019-05-10,18:00,14,18,41.97,10000.0,39.25,40.6,40.68,43.52,1021,90,3.0,228,5.99,1.02,,,,Rain,moderate rain
247,2019-05-10,19:00,4,19,42.35,10000.0,39.63,40.03,41.09,43.72,1020,90,4.0,160,8.99,1.78,,,,Rain,moderate rain
248,2019-05-10,20:00,4,20,42.42,10000.0,39.7,38.05,41.4,43.72,1018,90,7.0,178,13.0,1.02,,,,Rain,moderate rain
249,2019-05-10,21:00,1,21,42.39,10000.0,39.96,35.85,41.4,44.19,1017,91,11.99,163,21.0,2.29,,,,Rain,moderate rain
250,2019-05-10,22:00,0,22,42.71,6437.0,40.55,37.89,41.4,44.71,1016,92,8.01,171,14.0,2.54,,,,Mist,mist
251,2019-05-10,22:00,0,22,42.71,6437.0,40.55,37.89,41.4,44.71,1016,92,8.01,171,14.0,2.54,,,,Rain,moderate rain
252,2019-05-10,23:00,0,23,43.0,10000.0,41.11,40.78,42.08,44.71,1016,93,4.0,206,7.0,2.54,,,,Rain,moderate rain
253,2019-05-11,00:00,2,0,43.32,10000.0,41.72,41.14,42.19,45.52,1014,94,4.0,143,8.01,0.25,,,,Rain,light rain
254,2019-05-11,1:00,0,1,43.63,402.0,42.3,43.63,42.19,46.08,1014,95,1.01,360,4.0,0.25,,,,Mist,mist
255,2019-05-11,1:00,0,1,43.63,402.0,42.3,43.63,42.19,46.08,1014,95,1.01,360,4.0,0.25,,,,Rain,light rain
256,2019-05-11,2:00,1,2,44.56,1207.0,43.23,39.7,43.2,46.51,1013,95,8.99,217,17.0,,,,,Mist,mist
257,2019-05-11,3:00,0,3,45.36,804.0,44.56,45.36,43.61,47.14,1012,97,0.0,0,,,,,,Fog,fog
258,2019-05-11,4:00,2,4,45.61,402.0,44.82,45.61,43.63,47.52,1011,97,0.0,0,,,,,,Fog,fog
259,2019-05-11,5:00,31,5,45.59,1207.0,44.24,44.69,43.2,47.52,1010,95,3.0,112,4.0,,,,,Mist,mist
260,2019-05-11,6:00,8,6,45.72,1609.0,44.91,45.72,44.08,47.43,1010,97,0.0,0,,,,,,Rain,light rain
261,2019-05-11,6:00,8,6,45.72,1609.0,44.91,45.72,44.08,47.43,1010,97,0.0,0,,,,,,Mist,mist
262,2019-05-11,7:00,5,7,46.13,1207.0,44.78,40.55,44.19,48.38,1010,95,11.99,282,15.99,,,,,Mist,mist
263,2019-05-11,8:00,14,8,45.97,804.0,44.62,42.33,43.61,47.43,1009,95,7.0,300,8.99,,,,,Fog,fog
264,2019-05-11,9:00,26,9,45.59,6437.0,44.24,43.03,43.63,46.96,1010,95,5.01,302,5.99,,,,,Mist,mist
265,2019-05-11,10:00,46,10,45.39,402.0,44.04,39.96,42.51,47.68,1010,95,11.01,273,18.01,,,,,Fog,fog
266,2019-05-11,11:00,74,11,47.12,804.0,45.77,43.25,45.41,49.08,1011,95,8.01,287,10.0,,,,,Fog,fog
267,2019-05-11,12:00,73,12,51.1,10000.0,48.56,50.18,49.08,53.62,1011,91,10.0,271,14.0,,,,,Clear,sky is clear
268,2019-05-11,13:00,63,13,53.37,10000.0,47.03,52.12,52.09,55.78,1011,79,15.99,310,23.0,,,,,Clouds,scattered clouds
269,2019-05-11,14:00,75,14,54.05,10000.0,44.87,52.48,51.08,56.79,1012,71,17.0,302,24.0,,,,,Clouds,broken clouds
270,2019-05-11,15:00,70,15,54.93,10000.0,42.58,53.08,52.09,57.61,1011,63,18.01,310,24.0,,,,,Clouds,broken clouds
271,2019-05-11,16:00,77,16,55.89,10000.0,39.97,53.76,53.08,59.29,1011,55,18.01,291,25.01,,,,,Clouds,broken clouds
272,2019-05-11,17:00,54,17,55.99,10000.0,37.13,53.6,52.72,59.43,1011,49,18.99,306,28.99,,,,,Clouds,broken clouds
273,2019-05-11,18:00,57,18,56.37,10000.0,34.75,53.78,53.08,60.42,1011,44,18.01,307,27.0,,,,,Clear,sky is clear
274,2019-05-11,19:00,71,19,57.02,10000.0,34.18,54.39,54.09,59.79,1011,42,11.01,280,17.0,,,,,Clouds,few clouds
275,2019-05-11,20:00,55,20,56.77,10000.0,33.35,54.07,53.62,59.79,1012,41,21.99,320,28.99,,,,,Clouds,scattered clouds
276,2019-05-11,21:00,6,21,56.98,10000.0,31.69,54.18,55.06,58.6,1012,38,20.0,303,28.01,,,,,Clear,sky is clear
277,2019-05-11,22:00,9,22,55.8,10000.0,31.33,52.92,54.09,57.51,1012,39,14.0,308,21.0,,,,,Clear,sky is clear
278,2019-05-11,23:00,4,23,53.85,10000.0,30.88,50.86,52.61,55.27,1013,41,11.01,316,17.0,,,,,Clouds,few clouds
279,2019-05-12,00:00,0,0,51.37,10000.0,30.92,48.33,49.68,52.39,1014,45,13.0,317,18.99,,,,,Clear,sky is clear
280,2019-05-12,1:00,1,1,49.15,10000.0,30.07,43.81,47.61,50.29,1015,47,14.0,311,20.0,,,,,Clear,sky is clear
281,2019-05-12,2:00,1,2,47.25,10000.0,28.98,41.67,45.09,48.4,1016,48,13.0,314,20.0,,,,,Clear,sky is clear
282,2019-05-12,3:00,0,3,45.37,10000.0,27.9,39.61,43.41,46.96,1016,49,11.99,312,17.0,,,,,Clear,sky is clear
283,2019-05-12,4:00,8,4,43.38,10000.0,28.35,38.25,39.78,45.52,1017,54,8.99,288,11.01,,,,,Clear,sky is clear
284,2019-05-12,5:00,69,5,42.15,10000.0,28.49,36.73,37.78,45.09,1016,57,8.99,273,11.99,,,,,Clear,sky is clear
285,2019-05-12,6:00,1,6,41.45,10000.0,28.65,35.04,35.78,44.26,1016,59,11.01,272,15.01,,,,,Clear,sky is clear
286,2019-05-12,7:00,0,7,40.03,10000.0,28.53,33.67,34.61,43.54,1016,62,10.0,280,14.0,,,,,Clear,sky is clear
287,2019-05-12,8:00,3,8,38.07,10000.0,28.87,31.24,31.32,42.82,1016,68,10.0,274,11.99,,,,,Clear,sky is clear
288,2019-05-12,9:00,20,9,37.67,10000.0,28.22,31.75,30.31,42.46,1016,67,8.01,285,11.99,,,,,Clear,sky is clear
289,2019-05-12,10:00,37,10,39.22,10000.0,28.87,32.67,32.61,43.09,1017,65,10.0,293,14.0,,,,,Clear,sky is clear
290,2019-05-12,11:00,73,11,43.75,10000.0,29.82,38.3,41.09,46.17,1017,57,10.0,286,15.01,,,,,Clear,sky is clear
291,2019-05-12,12:00,76,12,47.03,10000.0,30.11,43.61,45.0,48.69,1017,51,7.0,310,11.99,,,,,Clear,sky is clear
292,2019-05-12,13:00,78,13,50.16,10000.0,30.42,47.05,47.08,53.42,1016,46,11.01,338,15.01,,,,,Clear,sky is clear
293,2019-05-12,14:00,78,14,52.47,10000.0,30.81,49.44,49.3,56.79,1016,43,8.99,349,13.0,,,,,Clear,sky is clear
294,2019-05-12,15:00,72,15,54.32,10000.0,30.7,51.33,51.08,57.61,1016,40,10.0,351,13.0,,,,,Clear,sky is clear
295,2019-05-12,16:00,63,16,56.23,10000.0,29.93,53.24,53.19,59.43,1015,36,11.01,347,15.01,,,,,Clear,sky is clear
296,2019-05-12,17:00,47,17,57.88,10000.0,29.98,54.97,52.09,62.42,1015,34,11.01,349,15.01,,,,,Clear,sky is clear
297,2019-05-12,18:00,32,18,59.27,10000.0,30.42,56.44,53.15,63.3,1014,33,8.01,12,11.01,,,,,Clear,sky is clear
298,2019-05-12,19:00,26,19,59.94,10000.0,28.87,57.04,52.16,64.29,1013,30,5.99,336,8.99,,,,,Clear,sky is clear
299,2019-05-12,20:00,22,20,56.14,10000.0,34.56,53.53,48.18,64.69,1013,44,8.01,246,11.99,,,,,Clear,sky is clear
300,2019-05-12,21:00,0,21,54.16,10000.0,34.39,51.48,48.07,62.69,1013,47,11.99,253,17.0,,,,,Clear,sky is clear
301,2019-05-12,22:00,0,22,52.18,10000.0,31.57,49.21,47.08,59.09,1014,45,3.0,270,4.0,,,,,Clear,sky is clear
302,2019-05-12,23:00,2,23,50.07,10000.0,33.15,47.23,45.09,54.63,1014,52,1.99,195,4.0,,,,,Clear,sky is clear
303,2019-05-13,00:00,0,0,48.15,10000.0,33.21,47.59,45.09,51.3,1014,56,3.0,199,3.0,,,,,Clear,sky is clear
304,2019-05-13,1:00,0,1,46.26,10000.0,32.74,45.45,43.52,48.29,1015,59,3.0,195,4.0,,,,,Clear,sky is clear
305,2019-05-13,2:00,0,2,45.21,10000.0,32.99,45.21,43.29,46.71,1015,62,0.0,0,,,,,,Clear,sky is clear
306,2019-05-13,3:00,0,3,43.88,10000.0,32.13,43.88,41.61,46.09,1015,63,1.99,292,1.99,,,,,Clear,sky is clear
307,2019-05-13,4:00,2,4,41.59,10000.0,31.86,41.59,39.16,44.19,1015,68,0.0,0,,,,,,Clear,sky is clear
308,2019-05-13,5:00,33,5,42.94,10000.0,32.38,42.94,39.78,45.09,1017,66,1.01,90,1.99,,,,,Clear,sky is clear
309,2019-05-13,6:00,1,6,43.88,10000.0,32.13,41.79,42.4,45.16,1016,63,4.0,162,5.01,,,,,Clear,sky is clear
310,2019-05-13,7:00,3,7,43.77,10000.0,32.41,42.64,41.61,45.16,1016,64,3.0,70,5.01,,,,,Clear,sky is clear
311,2019-05-13,8:00,6,8,43.32,10000.0,31.98,43.32,41.61,45.16,1016,64,0.0,0,,,,,,Clear,sky is clear
312,2019-05-13,9:00,12,9,42.93,10000.0,32.0,40.69,41.63,44.42,1016,65,4.0,63,5.01,,,,,Clear,sky is clear
313,2019-05-13,10:00,23,10,42.66,10000.0,31.77,40.39,41.31,44.19,1017,65,4.0,61,5.01,,,,,Clouds,few clouds
314,2019-05-13,11:00,44,11,43.03,10000.0,32.47,40.03,41.2,45.52,1017,66,5.01,69,8.01,,,,,Clear,sky is clear
315,2019-05-13,12:00,45,12,44.2,10000.0,32.43,40.21,42.08,48.38,1018,63,7.0,104,11.01,,,,,Clear,sky is clear
316,2019-05-13,13:00,42,13,45.36,10000.0,34.3,40.68,40.19,50.68,1018,65,8.99,99,15.01,,,,,Clear,sky is clear
317,2019-05-13,14:00,50,14,48.94,10000.0,34.83,45.0,44.08,54.09,1018,58,9.22,110,,,,,,Clear,sky is clear
318,2019-05-13,15:00,51,15,48.06,10000.0,35.26,43.63,41.2,55.29,1018,61,10.0,140,14.0,,,,,Clear,sky is clear
319,2019-05-13,16:00,58,16,48.2,10000.0,35.82,44.17,41.2,57.29,1019,62,8.99,119,14.0,,,,,Clear,sky is clear
320,2019-05-13,17:00,35,17,47.5,10000.0,35.55,43.72,41.56,57.09,1018,63,8.01,101,15.01,,,,,Clear,sky is clear
321,2019-05-13,18:00,36,18,46.67,10000.0,34.77,42.3,42.19,55.62,1017,63,8.99,102,15.01,,,,,Clear,sky is clear
322,2019-05-13,19:00,46,19,48.16,10000.0,36.57,45.48,42.28,58.19,1016,64,5.99,124,11.01,,,,,Clear,sky is clear
323,2019-05-13,20:00,36,20,46.72,10000.0,34.81,43.23,42.15,55.29,1015,63,7.0,116,11.99,,,,,Clear,sky is clear
324,2019-05-13,21:00,3,21,47.39,10000.0,34.65,42.13,42.08,54.3,1015,61,11.99,104,18.01,,,,,Clear,sky is clear
325,2019-05-13,22:00,1,22,47.17,10000.0,34.02,44.31,42.15,54.19,1016,60,5.99,125,11.99,,,,,Clear,sky is clear
326,2019-05-13,23:00,1,23,44.83,10000.0,32.63,41.52,42.01,49.3,1016,62,5.99,107,8.99,,,,,Clear,sky is clear
327,2019-05-14,00:00,0,0,43.75,10000.0,33.15,42.62,41.09,47.3,1016,66,3.0,118,5.01,,,,,Clear,sky is clear
328,2019-05-14,1:00,0,1,43.43,10000.0,33.58,39.27,41.09,45.3,1016,68,7.0,97,11.99,,,,,Clear,sky is clear
329,2019-05-14,2:00,0,2,43.5,10000.0,33.66,38.41,42.01,44.71,1016,68,8.99,81,14.0,,,,,Clear,sky is clear
330,2019-05-14,3:00,0,3,43.43,10000.0,32.85,39.85,42.01,44.71,1015,66,5.99,90,10.0,,,,,Clouds,scattered clouds
331,2019-05-14,4:00,0,4,43.25,10000.0,33.42,39.06,42.01,45.19,1015,68,7.0,91,10.0,,,,,Clouds,broken clouds
332,2019-05-14,5:00,3,5,43.03,10000.0,31.75,37.83,41.4,45.09,1015,64,8.99,88,14.0,0.22,,,,Rain,light rain
333,2019-05-14,6:00,1,6,42.62,10000.0,31.73,38.88,41.0,44.19,1014,65,5.99,89,11.01,0.62,,,,Rain,light rain
334,2019-05-14,7:00,0,7,42.22,10000.0,30.72,37.81,40.68,43.43,1014,63,7.0,65,11.01,0.68,,,,Rain,light rain
335,2019-05-14,8:00,1,8,41.94,10000.0,30.49,37.47,40.6,43.43,1014,63,7.0,75,10.0,1.13,,,,Rain,moderate rain
336,2019-05-14,9:00,11,9,41.41,10000.0,29.7,35.4,39.69,43.2,1012,62,10.0,63,13.0,1.34,,,,Rain,moderate rain
337,2019-05-14,10:00,22,10,41.07,10000.0,29.75,34.56,38.41,43.09,1013,63,11.01,73,15.01,1.53,,,,Rain,moderate rain
338,2019-05-14,11:00,28,11,39.85,10000.0,29.07,33.46,35.69,41.38,1013,64,10.0,78,13.0,0.91,,,,Rain,light rain
339,2019-05-14,12:00,36,12,40.8,10000.0,28.11,32.29,37.69,42.3,1012,59,17.0,71,24.0,0.86,,,,Rain,light rain
340,2019-05-14,13:00,14,13,41.52,10000.0,29.43,34.09,39.07,44.1,1012,61,14.0,72,20.0,0.93,,,,Rain,light rain
341,2019-05-14,14:00,24,14,40.51,10000.0,30.61,33.49,38.39,43.3,1011,67,11.99,76,20.0,0.95,,,,Rain,light rain
342,2019-05-14,15:00,22,15,39.0,8046.0,31.8,31.59,37.38,41.43,1012,75,11.99,66,18.01,0.25,,,,Rain,moderate rain
343,2019-05-14,15:00,22,15,39.0,8046.0,31.8,31.59,37.38,41.43,1012,75,11.99,66,18.01,0.25,,,,Mist,mist
344,2019-05-14,16:00,17,16,39.15,8046.0,33.19,39.15,37.99,41.43,1012,79,0.0,0,,0.74,,,,Rain,light rain
345,2019-05-14,16:00,17,16,39.15,8046.0,33.19,39.15,37.99,41.43,1012,79,0.0,0,,0.74,,,,Mist,mist
346,2019-05-14,17:00,13,17,40.05,10000.0,33.44,33.28,38.39,41.4,1010,77,11.01,66,15.99,0.76,,,,Rain,light rain
347,2019-05-14,18:00,9,18,41.0,10000.0,33.69,34.47,39.0,42.42,1010,75,11.01,49,17.0,0.67,,,,Rain,light rain
348,2019-05-14,19:00,6,19,40.87,10000.0,33.58,33.6,39.0,42.42,1009,75,13.0,47,20.0,0.63,,,,Rain,light rain
349,2019-05-14,20:00,7,20,40.6,4828.0,37.33,34.39,39.0,42.62,1009,88,10.0,36,14.0,0.78,,,,Rain,light rain
350,2019-05-14,20:00,7,20,40.6,4828.0,37.33,34.39,39.0,42.62,1009,88,10.0,36,14.0,0.78,,,,Mist,mist
351,2019-05-14,21:00,1,21,40.42,804.0,35.06,34.61,39.0,42.42,1009,81,8.99,11,14.0,0.51,,,,Rain,light rain
352,2019-05-14,21:00,1,21,40.42,804.0,35.06,34.61,39.0,42.42,1009,81,8.99,11,14.0,0.51,,,,Mist,mist
353,2019-05-14,22:00,2,22,40.44,6437.0,37.74,35.11,39.0,42.42,1009,90,8.01,19,11.01,0.51,,,,Rain,light rain
354,2019-05-14,22:00,2,22,40.44,6437.0,37.74,35.11,39.0,42.42,1009,90,8.01,19,11.01,0.51,,,,Mist,mist
355,2019-05-14,23:00,0,23,39.6,10000.0,37.18,32.34,38.39,41.43,1009,91,11.99,31,15.99,0.3,,,,Rain,light rain
356,2019-05-15,00:00,0,0,39.15,9656.0,36.46,33.04,37.69,41.09,1009,90,8.99,359,14.0,,,,,Mist,mist
357,2019-05-15,1:00,0,1,38.79,10000.0,36.39,32.14,37.0,40.42,1009,91,10.0,18,15.99,,,,,Clouds,overcast clouds
358,2019-05-15,2:00,0,2,38.39,6437.0,36.0,32.13,37.0,40.19,1008,91,8.99,9,13.0,,,,,Rain,light rain
359,2019-05-15,2:00,0,2,38.39,6437.0,36.0,32.13,37.0,40.19,1008,91,8.99,9,13.0,,,,,Mist,mist
360,2019-05-15,3:00,0,3,38.01,4828.0,35.91,29.97,36.68,40.19,1007,92,13.0,43,18.99,0.25,,,,Rain,light rain
361,2019-05-15,3:00,0,3,38.01,4828.0,35.91,29.97,36.68,40.19,1007,92,13.0,43,18.99,0.25,,,,Mist,mist
362,2019-05-15,4:00,2,4,37.8,4828.0,35.69,31.39,36.68,39.42,1007,92,8.99,343,11.99,0.12,,,,Rain,light rain
363,2019-05-15,4:00,2,4,37.8,4828.0,35.69,31.39,36.68,39.42,1007,92,8.99,343,11.99,0.12,,,,Mist,mist
364,2019-05-15,5:00,6,5,37.54,10000.0,35.71,30.16,36.39,39.42,1006,93,11.01,359,17.0,0.16,,,,Rain,light rain
365,2019-05-15,6:00,4,6,37.45,10000.0,32.47,31.48,36.0,39.18,1006,82,8.01,350,13.0,0.25,,,,Rain,light rain
366,2019-05-15,7:00,0,7,37.02,10000.0,34.65,29.95,35.6,39.07,1005,91,10.0,12,15.01,0.21,,,,Rain,light rain
367,2019-05-15,8:00,2,8,36.97,10000.0,32.0,30.36,35.6,38.43,1005,82,8.99,349,11.99,0.27,,,,Rain,light rain
368,2019-05-15,9:00,12,9,36.9,10000.0,31.68,30.29,35.6,38.43,1005,81,8.99,336,11.01,0.32,,,,Rain,light rain
369,2019-05-15,10:00,23,10,36.81,8046.0,31.86,29.23,35.6,38.43,1005,82,11.01,7,15.01,,,,,Mist,mist
370,2019-05-15,11:00,44,11,36.95,10000.0,31.98,29.86,35.38,39.18,1005,82,10.0,330,14.0,0.24,,,,Rain,light rain
371,2019-05-15,12:00,50,12,38.28,10000.0,32.67,31.51,36.39,40.78,1005,80,10.0,329,15.01,0.2,,,,Rain,light rain
372,2019-05-15,13:00,55,13,39.31,10000.0,32.72,39.31,38.17,41.43,1006,77,0.0,0,,0.23,,,,Rain,light rain
373,2019-05-15,14:00,46,14,40.33,10000.0,32.72,33.26,38.39,43.09,1005,74,11.99,356,18.01,0.23,,,,Rain,light rain
374,2019-05-15,15:00,54,15,40.62,10000.0,33.66,34.0,38.39,44.42,1005,76,11.01,347,17.0,0.27,,,,Rain,light rain
375,2019-05-15,16:00,40,16,41.92,10000.0,33.22,41.92,40.12,45.09,1006,71,0.0,0,,0.13,,,,Rain,light rain
376,2019-05-15,17:00,36,17,42.85,10000.0,33.76,42.85,40.48,46.51,1006,70,0.0,0,,0.2,,,,Rain,light rain
377,2019-05-15,18:00,14,18,42.82,10000.0,34.09,36.05,40.39,46.51,1005,71,13.0,293,18.99,0.19,,,,Rain,light rain
378,2019-05-15,19:00,13,19,43.29,10000.0,33.46,37.72,41.09,46.18,1005,68,10.0,300,15.01,0.2,,,,Rain,light rain
379,2019-05-15,20:00,16,20,44.24,10000.0,35.46,44.24,42.08,46.51,1005,71,0.0,0,,0.13,,,,Rain,light rain
380,2019-05-15,21:00,4,21,43.79,10000.0,34.66,36.99,42.19,46.15,1006,70,14.0,300,18.99,,,,,Rain,light rain
381,2019-05-15,22:00,1,22,43.77,10000.0,37.38,37.94,42.39,45.16,1006,78,11.01,339,14.0,,,,,Clouds,overcast clouds
382,2019-05-15,23:00,0,23,43.45,10000.0,33.98,37.53,41.68,44.42,1006,69,11.01,297,17.0,,,,,Rain,light rain
383,2019-05-16,00:00,0,0,42.76,10000.0,33.67,37.08,41.18,44.51,1007,70,10.0,303,14.0,,,,,Rain,light rain
384,2019-05-16,1:00,1,1,42.01,10000.0,34.0,39.13,40.68,43.52,1008,73,4.61,300,,,,,,Clouds,overcast clouds
385,2019-05-16,2:00,0,2,41.63,10000.0,33.64,37.09,40.17,43.2,1008,73,7.0,292,8.01,,,,,Clouds,overcast clouds
386,2019-05-16,3:00,0,3,41.11,,32.79,37.76,39.6,42.42,1007,72,5.01,281,7.0,,,,,Clouds,scattered clouds
387,2019-05-16,4:00,6,4,40.59,10000.0,33.3,35.29,38.62,42.42,1008,75,8.01,270,11.01,,,,,Clouds,overcast clouds
