Mode of Travel,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Travel Time (sec),Avg All Travel Time (sec),Avg Trip Length (mi),Avg All Trip Length (mi),Avg Trip Speed (mph),Avg All Trip Speed (mph),Avg All Trip Circuity,Travel Time 0-10 min (percent),Travel Time 10-20 min (percent),Travel Time 20-30 min (percent),Travel Time 30-40 min (percent),Travel Time 40-50 min (percent),Travel Time 50-60 min (percent),Travel Time 60-70 min (percent),Travel Time 70-80 min (percent),Travel Time 80-90 min (percent),Travel Time 90-100 min (percent),Travel Time 100-110 min (percent),Travel Time 110-120 min (percent),Travel Time 120-130 min (percent),Travel Time 130-140 min (percent),Travel Time 140-150 min (percent),Travel Time 150+ min (percent),Trip Length 0-1 mi (percent),Trip Length 1-2 mi (percent),Trip Length 2-5 mi (percent),Trip Length 5-10 mi (percent),Trip Length 10-20 mi (percent),Trip Length 20-30 mi (percent),Trip Length 30-40 mi (percent),Trip Length 40-50 mi (percent),Trip Length 50-60 mi (percent),Trip Length 60-70 mi (percent),Trip Length 70-80 mi (percent),Trip Length 80-90 mi (percent),Trip Length 90-100 mi (percent),Trip Length 100+ mi (percent),Trip Speed 0-10 mph (percent),Trip Speed 10-20 mph (percent),Trip Speed 20-30 mph (percent),Trip Speed 30-40 mph (percent),Trip Speed 40-50 mph (percent),Trip Speed 50-60 mph (percent),Trip Speed 60-70 mph (percent),Trip Speed 70+ mph (percent),Circuity 1-2 (percent),Circuity 2-3 (percent),Circuity 3-4 (percent),Circuity 4-5 (percent),Circuity 5-6 (percent),Circuity 6+ (percent)
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),15: 2pm (2pm-3pm),324,2482,2639,14.9,16.8,19,20,3.501,0.000,0.182,0.212,0.243,0.061,0.091,0.091,0.000,0.030,0.030,0.000,0.000,0.030,0.000,0.000,0.030,0.000,0.030,0.030,0.637,0.091,0.091,0.000,0.000,0.061,0.000,0.000,0.030,0.030,0.000,0.121,0.455,0.303,0.091,0.030,0.000,0.000,0.000,0.152,0.333,0.182,0.212,0.000,0.121
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),16: 3pm (3pm-4pm),422,1916,1981,6.8,6.9,14,14,2.728,0.047,0.140,0.279,0.302,0.116,0.047,0.023,0.023,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.023,0.116,0.768,0.070,0.023,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.209,0.675,0.116,0.000,0.000,0.000,0.000,0.000,0.140,0.626,0.047,0.140,0.047,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),17: 4pm (4pm-5pm),343,2319,2392,9.4,9.9,15,15,2.616,0.000,0.086,0.285,0.229,0.143,0.086,0.057,0.114,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.029,0.086,0.542,0.257,0.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.657,0.114,0.029,0.000,0.000,0.000,0.000,0.143,0.629,0.114,0.114,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),18: 5pm (5pm-6pm),235,2822,2822,18.5,18.5,21,21,2.498,0.042,0.206,0.167,0.167,0.083,0.000,0.125,0.042,0.042,0.042,0.042,0.000,0.000,0.000,0.000,0.042,0.000,0.042,0.000,0.458,0.167,0.208,0.000,0.000,0.083,0.000,0.000,0.000,0.000,0.042,0.000,0.417,0.458,0.125,0.000,0.000,0.000,0.000,0.292,0.500,0.125,0.083,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),19: 6pm (6pm-7pm),186,2243,2671,13.5,15.0,15,15,3.113,0.105,0.053,0.366,0.158,0.053,0.053,0.000,0.053,0.053,0.000,0.000,0.000,0.000,0.053,0.053,0.000,0.000,0.158,0.158,0.420,0.105,0.000,0.053,0.053,0.000,0.000,0.000,0.000,0.000,0.053,0.211,0.683,0.053,0.000,0.053,0.000,0.000,0.000,0.158,0.630,0.053,0.053,0.053,0.053
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),20: 7pm (7pm-8pm),59,1565,1770,7.5,8.7,17,18,2.974,0.000,0.333,0.167,0.167,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.333,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.333,0.500,0.000,0.000,0.000,0.000,0.000,0.167,0.499,0.000,0.167,0.167,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),21: 8pm (8pm-9pm),206,2171,2171,11.4,11.4,18,18,2.257,0.000,0.143,0.332,0.286,0.000,0.048,0.143,0.048,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.048,0.619,0.238,0.000,0.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.190,0.143,0.000,0.000,0.000,0.000,0.238,0.714,0.000,0.048,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),22: 9pm (9pm-10pm),59,2698,2698,15.1,15.1,20,20,2.646,0.000,0.165,0.167,0.167,0.167,0.000,0.167,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.167,0.333,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.333,0.333,0.167,0.000,0.000,0.000,0.000,0.333,0.333,0.167,0.167,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,3: Wednesday (W-W),23: 10pm (10pm-11pm),39,2302,2852,16.8,16.8,26,23,2.990,0.000,0.000,0.250,0.250,0.000,0.250,0.000,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.250,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.500,0.250,0.000,0.000,0.000,0.000,0.000,0.750,0.000,0.000,0.250,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),00: All Day (12am-12am),3407,2617,2628,14.6,14.7,17,17,2.988,0.018,0.122,0.232,0.226,0.127,0.111,0.055,0.030,0.023,0.007,0.007,0.002,0.005,0.007,0.012,0.016,0.000,0.048,0.067,0.518,0.235,0.044,0.028,0.016,0.007,0.007,0.002,0.005,0.000,0.023,0.194,0.523,0.207,0.048,0.014,0.009,0.000,0.005,0.217,0.439,0.157,0.122,0.021,0.044
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),05: 4am (4am-5am),8,1562,1562,1.6,1.6,4,4,2.154,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),06: 5am (5am-6am),322,2301,2365,15.6,15.9,20,20,2.527,0.024,0.171,0.318,0.195,0.049,0.073,0.098,0.000,0.024,0.000,0.000,0.000,0.000,0.024,0.024,0.000,0.000,0.000,0.049,0.658,0.146,0.049,0.049,0.000,0.000,0.000,0.000,0.000,0.000,0.049,0.122,0.439,0.341,0.049,0.000,0.049,0.000,0.000,0.220,0.634,0.073,0.049,0.024,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),07: 6am (6am-7am),71,1689,1689,9.2,9.2,20,20,2.432,0.000,0.222,0.222,0.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.889,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.445,0.333,0.111,0.000,0.000,0.000,0.000,0.333,0.445,0.111,0.111,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),08: 7am (7am-8am),71,2274,2288,6.5,7.2,12,13,4.297,0.000,0.222,0.111,0.334,0.111,0.111,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.556,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.445,0.000,0.444,0.000,0.111
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),09: 8am (8am-9am),102,3869,3680,33.8,31.5,22,21,2.686,0.000,0.077,0.077,0.384,0.000,0.231,0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.077,0.000,0.077,0.000,0.000,0.230,0.231,0.154,0.231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.154,0.154,0.384,0.308,0.000,0.154,0.000,0.000,0.000,0.461,0.308,0.000,0.154,0.000,0.077
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),10: 9am (9am-10am),126,2483,2446,16.1,15.6,20,20,3.410,0.063,0.125,0.310,0.188,0.125,0.000,0.063,0.063,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.000,0.000,0.063,0.000,0.561,0.250,0.063,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.063,0.063,0.624,0.250,0.000,0.063,0.000,0.000,0.000,0.125,0.188,0.374,0.250,0.000,0.063
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),11: 10am (10am-11am),290,2315,2297,9.5,9.2,15,15,3.615,0.000,0.135,0.325,0.135,0.243,0.081,0.027,0.000,0.027,0.000,0.000,0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.081,0.622,0.243,0.027,0.000,0.000,0.027,0.000,0.000,0.000,0.000,0.000,0.297,0.487,0.189,0.027,0.000,0.000,0.000,0.000,0.162,0.243,0.298,0.162,0.000,0.135
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),12: 11am (11am-12noon),220,3126,3177,18.6,17.8,16,16,3.095,0.000,0.036,0.107,0.214,0.179,0.321,0.000,0.071,0.000,0.036,0.000,0.000,0.000,0.000,0.000,0.036,0.000,0.036,0.107,0.357,0.392,0.036,0.000,0.000,0.036,0.000,0.000,0.000,0.000,0.036,0.250,0.535,0.143,0.036,0.036,0.000,0.000,0.000,0.107,0.464,0.250,0.107,0.036,0.036
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),13: 12pm (12noon-1pm),173,2597,2365,9.4,8.9,14,15,3.539,0.045,0.045,0.227,0.275,0.182,0.136,0.000,0.045,0.045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.045,0.091,0.591,0.273,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.182,0.636,0.182,0.000,0.000,0.000,0.000,0.000,0.227,0.320,0.136,0.136,0.045,0.136
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),14: 1pm (1pm-2pm),235,2559,2508,15.6,15.0,17,17,2.877,0.067,0.200,0.167,0.267,0.133,0.000,0.067,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.033,0.033,0.000,0.100,0.100,0.567,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.033,0.000,0.033,0.300,0.367,0.267,0.033,0.033,0.000,0.000,0.000,0.267,0.401,0.033,0.233,0.033,0.033
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),15: 2pm (2pm-3pm),283,2720,2722,13.8,13.7,15,15,2.782,0.000,0.083,0.277,0.278,0.139,0.111,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.028,0.000,0.028,0.083,0.611,0.194,0.000,0.000,0.000,0.000,0.028,0.028,0.028,0.000,0.000,0.167,0.638,0.167,0.028,0.000,0.000,0.000,0.000,0.306,0.526,0.028,0.056,0.028,0.056
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),16: 3pm (3pm-4pm),306,3111,3110,21.1,21.0,16,17,2.699,0.000,0.128,0.257,0.231,0.051,0.128,0.051,0.051,0.026,0.000,0.000,0.000,0.026,0.000,0.000,0.051,0.000,0.128,0.026,0.410,0.282,0.077,0.000,0.026,0.000,0.000,0.000,0.000,0.000,0.051,0.231,0.564,0.128,0.026,0.000,0.051,0.000,0.000,0.282,0.384,0.231,0.077,0.026,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),17: 4pm (4pm-5pm),338,2658,2760,15.0,16.5,17,18,2.690,0.047,0.047,0.233,0.255,0.140,0.070,0.070,0.023,0.023,0.023,0.000,0.000,0.023,0.023,0.000,0.023,0.000,0.070,0.023,0.465,0.302,0.000,0.023,0.047,0.000,0.047,0.000,0.000,0.000,0.023,0.140,0.581,0.163,0.093,0.023,0.000,0.000,0.000,0.302,0.419,0.163,0.093,0.023,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),18: 5pm (5pm-6pm),306,2381,2407,11.6,12.1,16,17,2.805,0.000,0.205,0.230,0.128,0.128,0.154,0.077,0.026,0.026,0.000,0.026,0.000,0.000,0.000,0.000,0.000,0.000,0.051,0.128,0.462,0.205,0.077,0.000,0.051,0.026,0.000,0.000,0.000,0.000,0.000,0.231,0.487,0.179,0.077,0.000,0.000,0.000,0.026,0.179,0.539,0.179,0.026,0.000,0.077
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),19: 6pm (6pm-7pm),165,2543,2610,14.8,15.1,23,23,4.197,0.048,0.048,0.285,0.095,0.190,0.048,0.143,0.048,0.095,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.429,0.286,0.095,0.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.048,0.475,0.381,0.048,0.000,0.000,0.000,0.048,0.095,0.333,0.286,0.238,0.000,0.048
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),20: 7pm (7pm-8pm),235,2225,2225,10.0,10.0,16,16,2.621,0.000,0.200,0.200,0.267,0.067,0.167,0.033,0.033,0.000,0.033,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.033,0.566,0.167,0.067,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.500,0.233,0.067,0.000,0.000,0.000,0.000,0.100,0.667,0.133,0.100,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,4: Thursday (Th-Th),21: 8pm (8pm-9pm),157,3069,3236,13.8,17.2,16,18,2.961,0.000,0.050,0.100,0.200,0.200,0.100,0.100,0.050,0.100,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.350,0.000,0.150,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.550,0.100,0.150,0.000,0.000,0.000,0.000,0.250,0.400,0.100,0.150,0.100,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),00: All Day (12am-12am),2708,2278,2346,11.6,12.0,17,17,3.003,0.023,0.177,0.219,0.203,0.145,0.099,0.041,0.041,0.014,0.012,0.014,0.000,0.003,0.000,0.000,0.009,0.003,0.052,0.055,0.581,0.191,0.055,0.020,0.014,0.014,0.003,0.003,0.000,0.000,0.009,0.180,0.513,0.243,0.058,0.003,0.003,0.000,0.000,0.200,0.472,0.110,0.122,0.041,0.055
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),05: 4am (4am-5am),16,630,630,3.7,3.7,22,22,2.070,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),06: 5am (5am-6am),259,1680,2014,7.4,10.6,16,18,3.052,0.030,0.212,0.333,0.152,0.091,0.061,0.030,0.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.061,0.606,0.182,0.030,0.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.666,0.182,0.061,0.000,0.000,0.000,0.000,0.121,0.576,0.121,0.091,0.000,0.091
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),07: 6am (6am-7am),47,1455,1455,6.6,6.6,17,17,2.045,0.000,0.500,0.167,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.833,0.167,0.000,0.000,0.000,0.000,0.000,0.333,0.667,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),08: 7am (7am-8am),55,1536,1536,7.0,7.0,17,17,2.737,0.000,0.286,0.286,0.428,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.143,0.714,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.714,0.286,0.000,0.000,0.000,0.000,0.000,0.000,0.714,0.286,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),09: 8am (8am-9am),71,1504,1739,6.9,7.0,17,16,3.363,0.000,0.334,0.333,0.111,0.111,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.778,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.556,0.111,0.111,0.000,0.000,0.000,0.000,0.333,0.445,0.000,0.111,0.000,0.111
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),10: 9am (9am-10am),157,2174,2267,10.5,11.0,19,19,3.399,0.000,0.150,0.100,0.400,0.150,0.100,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.050,0.500,0.300,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.200,0.500,0.050,0.000,0.000,0.000,0.000,0.250,0.250,0.150,0.200,0.100,0.050
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),11: 10am (10am-11am),267,1726,1867,9.0,9.8,18,18,3.927,0.000,0.324,0.265,0.206,0.088,0.059,0.000,0.000,0.029,0.000,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.059,0.088,0.736,0.059,0.000,0.000,0.029,0.000,0.029,0.000,0.000,0.000,0.000,0.176,0.500,0.265,0.059,0.000,0.000,0.000,0.000,0.088,0.265,0.235,0.118,0.147,0.147
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),12: 11am (11am-12noon),149,2545,2502,9.7,10.2,15,16,4.189,0.000,0.105,0.263,0.105,0.158,0.211,0.105,0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.053,0.053,0.526,0.263,0.105,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.105,0.632,0.263,0.000,0.000,0.000,0.000,0.000,0.053,0.211,0.158,0.262,0.158,0.158
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),13: 12pm (12noon-1pm),243,2480,2467,9.6,9.2,14,14,3.226,0.032,0.129,0.161,0.259,0.194,0.032,0.032,0.097,0.032,0.032,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.032,0.161,0.582,0.161,0.032,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,0.355,0.548,0.065,0.032,0.000,0.000,0.000,0.000,0.290,0.355,0.129,0.032,0.065,0.129
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),14: 1pm (1pm-2pm),149,2042,2042,11.0,11.0,19,19,2.609,0.105,0.210,0.211,0.105,0.158,0.105,0.000,0.053,0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.053,0.053,0.053,0.419,0.316,0.053,0.000,0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.053,0.631,0.263,0.053,0.000,0.000,0.000,0.000,0.263,0.526,0.053,0.105,0.000,0.053
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),15: 2pm (2pm-3pm),251,3005,3005,22.5,22.5,20,20,2.506,0.000,0.125,0.312,0.125,0.156,0.188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.094,0.000,0.000,0.000,0.625,0.156,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.094,0.063,0.562,0.250,0.094,0.000,0.031,0.000,0.000,0.344,0.468,0.000,0.188,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),16: 3pm (3pm-4pm),212,2200,2285,9.1,9.1,16,15,2.780,0.000,0.185,0.185,0.185,0.260,0.111,0.037,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.037,0.037,0.556,0.333,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.259,0.519,0.222,0.000,0.000,0.000,0.000,0.000,0.259,0.445,0.111,0.111,0.074,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),17: 4pm (4pm-5pm),149,2705,2889,13.8,14.8,18,18,2.505,0.000,0.210,0.105,0.158,0.158,0.158,0.000,0.000,0.053,0.053,0.105,0.000,0.000,0.000,0.000,0.000,0.000,0.053,0.000,0.525,0.158,0.105,0.053,0.053,0.053,0.000,0.000,0.000,0.000,0.000,0.316,0.211,0.420,0.053,0.000,0.000,0.000,0.000,0.158,0.684,0.105,0.053,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),18: 5pm (5pm-6pm),243,2310,2325,10.3,10.3,16,16,2.823,0.000,0.194,0.225,0.226,0.194,0.000,0.065,0.032,0.000,0.032,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.097,0.032,0.580,0.194,0.065,0.000,0.000,0.032,0.000,0.000,0.000,0.000,0.000,0.226,0.483,0.226,0.065,0.000,0.000,0.000,0.000,0.097,0.613,0.032,0.258,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),19: 6pm (6pm-7pm),141,2441,2566,13.9,14.7,17,17,2.866,0.056,0.111,0.111,0.332,0.056,0.167,0.000,0.111,0.000,0.000,0.056,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.000,0.554,0.167,0.056,0.000,0.056,0.000,0.000,0.056,0.000,0.000,0.000,0.111,0.610,0.167,0.056,0.056,0.000,0.000,0.000,0.167,0.665,0.056,0.056,0.000,0.056
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),20: 7pm (7pm-8pm),78,2195,2195,11.4,11.4,15,15,2.469,0.200,0.000,0.100,0.300,0.200,0.100,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.000,0.400,0.200,0.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.300,0.200,0.100,0.000,0.000,0.000,0.000,0.200,0.600,0.200,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),21: 8pm (8pm-9pm),204,2847,2847,15.0,15.0,17,17,2.440,0.000,0.000,0.270,0.154,0.154,0.192,0.077,0.077,0.000,0.038,0.038,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.077,0.500,0.231,0.077,0.038,0.000,0.077,0.000,0.000,0.000,0.000,0.000,0.154,0.500,0.269,0.077,0.000,0.000,0.000,0.000,0.308,0.500,0.154,0.038,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,5: Friday (F-F),22: 9pm (9pm-10pm),16,N/A,4018,N/A,34.8,N/A,31,4.286,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),00: All Day (12am-12am),3179,2237,2258,10.8,10.7,17,17,3.052,0.022,0.104,0.282,0.252,0.148,0.077,0.059,0.022,0.015,0.005,0.002,0.005,0.002,0.000,0.000,0.005,0.005,0.042,0.074,0.554,0.227,0.079,0.000,0.000,0.015,0.000,0.002,0.000,0.000,0.002,0.168,0.544,0.244,0.044,0.000,0.000,0.000,0.000,0.210,0.447,0.146,0.086,0.054,0.057
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,6: Saturday (Sa-Sa),06: 5am (5am-6am),283,1898,1898,7.9,7.9,16,16,2.512,0.028,0.250,0.277,0.139,0.167,0.028,0.083,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.028,0.056,0.083,0.666,0.111,0.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.527,0.167,0.056,0.000,0.000,0.000,0.000,0.139,0.694,0.139,0.028,0.000,0.000
