Mode of Travel,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Travel Time (sec),Avg All Travel Time (sec),Avg Trip Length (mi),Avg All Trip Length (mi),Avg Trip Speed (mph),Avg All Trip Speed (mph),Avg All Trip Circuity,Travel Time 0-10 min (percent),Travel Time 10-20 min (percent),Travel Time 20-30 min (percent),Travel Time 30-40 min (percent),Travel Time 40-50 min (percent),Travel Time 50-60 min (percent),Travel Time 60-70 min (percent),Travel Time 70-80 min (percent),Travel Time 80-90 min (percent),Travel Time 90-100 min (percent),Travel Time 100-110 min (percent),Travel Time 110-120 min (percent),Travel Time 120-130 min (percent),Travel Time 130-140 min (percent),Travel Time 140-150 min (percent),Travel Time 150+ min (percent),Trip Length 0-1 mi (percent),Trip Length 1-2 mi (percent),Trip Length 2-5 mi (percent),Trip Length 5-10 mi (percent),Trip Length 10-20 mi (percent),Trip Length 20-30 mi (percent),Trip Length 30-40 mi (percent),Trip Length 40-50 mi (percent),Trip Length 50-60 mi (percent),Trip Length 60-70 mi (percent),Trip Length 70-80 mi (percent),Trip Length 80-90 mi (percent),Trip Length 90-100 mi (percent),Trip Length 100+ mi (percent),Trip Speed 0-10 mph (percent),Trip Speed 10-20 mph (percent),Trip Speed 20-30 mph (percent),Trip Speed 30-40 mph (percent),Trip Speed 40-50 mph (percent),Trip Speed 50-60 mph (percent),Trip Speed 60-70 mph (percent),Trip Speed 70+ mph (percent),Circuity 1-2 (percent),Circuity 2-3 (percent),Circuity 3-4 (percent),Circuity 4-5 (percent),Circuity 5-6 (percent),Circuity 6+ (percent)
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),06: 5am (5am-6am),128,2041,2063,12.9,12.9,21,21,2.257,0.000,0.196,0.250,0.285,0.125,0.054,0.018,0.054,0.000,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.125,0.411,0.321,0.071,0.018,0.036,0.018,0.000,0.000,0.000,0.000,0.000,0.054,0.517,0.286,0.125,0.018,0.000,0.000,0.000,0.411,0.500,0.071,0.000,0.000,0.018
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),07: 6am (6am-7am),88,2366,2366,14.8,14.8,21,21,2.656,0.022,0.133,0.379,0.089,0.133,0.067,0.067,0.044,0.000,0.044,0.000,0.022,0.000,0.000,0.000,0.000,0.000,0.000,0.044,0.490,0.267,0.111,0.000,0.022,0.022,0.044,0.000,0.000,0.000,0.000,0.067,0.445,0.311,0.133,0.044,0.000,0.000,0.000,0.244,0.445,0.200,0.111,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),08: 7am (7am-8am),90,2281,2324,13.3,13.4,20,20,3.114,0.000,0.044,0.313,0.222,0.200,0.133,0.044,0.000,0.022,0.022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.044,0.445,0.378,0.067,0.022,0.022,0.022,0.000,0.000,0.000,0.000,0.000,0.044,0.601,0.222,0.111,0.022,0.000,0.000,0.000,0.356,0.422,0.156,0.022,0.022,0.022
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),09: 8am (8am-9am),152,2468,2445,14.3,14.3,18,19,2.522,0.000,0.104,0.311,0.234,0.117,0.078,0.013,0.026,0.026,0.052,0.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.558,0.182,0.039,0.000,0.026,0.104,0.000,0.000,0.000,0.000,0.000,0.117,0.558,0.130,0.169,0.026,0.000,0.000,0.000,0.454,0.403,0.065,0.039,0.026,0.013
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),10: 9am (9am-10am),258,2835,2852,16.0,16.0,17,17,2.639,0.000,0.122,0.163,0.229,0.154,0.089,0.065,0.073,0.033,0.008,0.016,0.016,0.016,0.000,0.000,0.016,0.000,0.000,0.106,0.511,0.146,0.098,0.041,0.049,0.033,0.000,0.000,0.000,0.008,0.008,0.138,0.594,0.179,0.081,0.000,0.008,0.000,0.000,0.293,0.479,0.106,0.065,0.024,0.033
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),11: 10am (10am-11am),302,2757,2797,15.6,15.5,18,18,2.832,0.007,0.152,0.200,0.186,0.117,0.103,0.076,0.034,0.034,0.021,0.014,0.014,0.021,0.007,0.000,0.014,0.000,0.000,0.152,0.462,0.145,0.103,0.048,0.034,0.028,0.014,0.000,0.000,0.000,0.014,0.124,0.531,0.262,0.069,0.014,0.000,0.000,0.000,0.421,0.310,0.110,0.083,0.007,0.069
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),12: 11am (11am-12noon),372,2870,2961,16.7,16.6,18,18,3.179,0.006,0.114,0.145,0.248,0.169,0.090,0.048,0.060,0.024,0.018,0.012,0.024,0.006,0.000,0.000,0.036,0.000,0.000,0.145,0.373,0.253,0.139,0.018,0.000,0.018,0.024,0.012,0.006,0.000,0.012,0.127,0.572,0.253,0.030,0.012,0.006,0.000,0.000,0.326,0.283,0.193,0.078,0.048,0.072
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),13: 12pm (12noon-1pm),378,3314,3256,23.5,22.1,20,19,3.612,0.023,0.127,0.214,0.150,0.116,0.104,0.046,0.012,0.029,0.017,0.023,0.023,0.035,0.017,0.000,0.064,0.006,0.000,0.237,0.283,0.185,0.104,0.006,0.029,0.064,0.023,0.006,0.017,0.000,0.040,0.116,0.526,0.237,0.087,0.017,0.017,0.000,0.000,0.352,0.220,0.127,0.116,0.081,0.104
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),14: 1pm (1pm-2pm),345,2876,2871,15.9,15.5,18,18,3.440,0.020,0.145,0.118,0.204,0.197,0.079,0.046,0.053,0.013,0.033,0.026,0.033,0.020,0.000,0.000,0.013,0.007,0.007,0.132,0.414,0.224,0.079,0.039,0.013,0.039,0.039,0.000,0.000,0.007,0.000,0.158,0.539,0.224,0.079,0.000,0.000,0.000,0.000,0.191,0.395,0.158,0.105,0.033,0.118
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),15: 2pm (2pm-3pm),318,2539,2831,12.6,13.7,16,16,4.380,0.000,0.174,0.195,0.221,0.114,0.081,0.067,0.020,0.054,0.007,0.007,0.027,0.013,0.000,0.000,0.020,0.000,0.000,0.215,0.361,0.289,0.047,0.007,0.034,0.027,0.000,0.013,0.000,0.000,0.007,0.148,0.610,0.201,0.034,0.007,0.000,0.000,0.000,0.181,0.295,0.235,0.141,0.067,0.081
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),16: 3pm (3pm-4pm),265,2529,2489,14.1,13.5,17,17,3.278,0.024,0.173,0.173,0.275,0.165,0.079,0.031,0.008,0.016,0.008,0.008,0.008,0.000,0.008,0.000,0.024,0.000,0.008,0.150,0.495,0.236,0.063,0.000,0.000,0.024,0.000,0.008,0.000,0.000,0.016,0.150,0.606,0.173,0.039,0.024,0.008,0.000,0.000,0.252,0.339,0.110,0.173,0.087,0.039
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),17: 4pm (4pm-5pm),240,2374,2440,11.6,12.0,16,16,3.899,0.019,0.144,0.288,0.173,0.135,0.106,0.058,0.019,0.000,0.019,0.000,0.010,0.000,0.000,0.010,0.019,0.000,0.019,0.221,0.413,0.231,0.048,0.029,0.000,0.010,0.000,0.019,0.000,0.000,0.010,0.154,0.567,0.260,0.019,0.000,0.000,0.000,0.000,0.173,0.298,0.202,0.183,0.067,0.077
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),18: 5pm (5pm-6pm),196,2743,2853,20.4,19.2,20,20,4.831,0.000,0.180,0.214,0.169,0.157,0.079,0.022,0.056,0.034,0.022,0.000,0.000,0.022,0.000,0.000,0.045,0.000,0.000,0.169,0.348,0.270,0.101,0.034,0.022,0.000,0.000,0.011,0.000,0.000,0.045,0.045,0.607,0.258,0.045,0.011,0.034,0.000,0.000,0.180,0.258,0.191,0.124,0.056,0.191
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),19: 6pm (6pm-7pm),169,2299,2373,11.4,11.6,17,17,3.928,0.024,0.157,0.108,0.326,0.193,0.072,0.012,0.036,0.048,0.000,0.000,0.012,0.012,0.000,0.000,0.000,0.000,0.000,0.169,0.434,0.253,0.096,0.012,0.012,0.024,0.000,0.000,0.000,0.000,0.000,0.133,0.614,0.193,0.060,0.000,0.000,0.000,0.000,0.301,0.338,0.157,0.060,0.072,0.072
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),20: 7pm (7pm-8pm),125,1887,2088,8.7,10.1,18,18,3.055,0.000,0.158,0.386,0.123,0.175,0.088,0.000,0.035,0.000,0.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.614,0.228,0.070,0.000,0.018,0.000,0.000,0.000,0.000,0.000,0.000,0.105,0.579,0.263,0.035,0.018,0.000,0.000,0.000,0.193,0.527,0.105,0.035,0.070,0.070
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),21: 8pm (8pm-9pm),24,2423,2586,17.6,17.5,24,23,3.275,0.000,0.000,0.273,0.363,0.091,0.091,0.000,0.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.273,0.454,0.182,0.000,0.091,0.000,0.000,0.000,0.000,0.000,0.000,0.091,0.273,0.454,0.182,0.000,0.000,0.000,0.000,0.273,0.454,0.182,0.000,0.000,0.091
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),22: 9pm (9pm-10pm),26,1900,2100,11.9,12.3,22,21,4.037,0.000,0.182,0.182,0.272,0.182,0.182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.454,0.455,0.091,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.364,0.636,0.000,0.000,0.000,0.000,0.000,0.273,0.454,0.091,0.000,0.000,0.182
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,6: Saturday (Sa-Sa),23: 10pm (10pm-11pm),5,3069,3069,18.2,18.2,21,21,2.733,0.000,0.000,0.000,0.500,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),00: All Day (12am-12am),3510,2562,2626,14.9,15.0,18,18,3.316,0.010,0.146,0.233,0.200,0.136,0.086,0.063,0.028,0.030,0.018,0.014,0.008,0.003,0.003,0.006,0.016,0.001,0.003,0.149,0.445,0.229,0.081,0.026,0.016,0.024,0.006,0.002,0.004,0.001,0.013,0.102,0.584,0.233,0.067,0.011,0.002,0.001,0.000,0.246,0.398,0.166,0.092,0.038,0.060
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),03: 2am (2am-3am),2,1941,1941,10.1,10.1,19,19,1.923,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),04: 3am (3am-4am),75,1710,1779,9.2,10.0,20,20,2.571,0.000,0.194,0.361,0.278,0.139,0.000,0.000,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.555,0.278,0.028,0.000,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.056,0.472,0.333,0.139,0.000,0.000,0.000,0.000,0.250,0.583,0.028,0.111,0.028,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),05: 4am (4am-5am),200,2302,2325,17.5,17.9,22,22,2.232,0.000,0.214,0.273,0.143,0.167,0.071,0.060,0.024,0.024,0.012,0.000,0.000,0.000,0.000,0.000,0.012,0.000,0.000,0.131,0.415,0.179,0.167,0.024,0.048,0.024,0.000,0.000,0.000,0.000,0.012,0.095,0.369,0.369,0.131,0.024,0.000,0.012,0.000,0.381,0.547,0.036,0.024,0.012,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),06: 5am (5am-6am),72,2237,2500,14.9,17.6,22,23,2.871,0.031,0.094,0.250,0.219,0.125,0.125,0.000,0.000,0.125,0.000,0.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.156,0.313,0.281,0.063,0.031,0.094,0.031,0.031,0.000,0.000,0.000,0.000,0.094,0.406,0.219,0.281,0.000,0.000,0.000,0.000,0.219,0.500,0.125,0.031,0.000,0.125
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),07: 6am (6am-7am),134,2815,2773,19.9,19.3,22,21,2.572,0.000,0.050,0.283,0.183,0.233,0.067,0.033,0.017,0.033,0.017,0.017,0.033,0.000,0.000,0.017,0.017,0.000,0.000,0.033,0.451,0.283,0.083,0.017,0.017,0.033,0.050,0.000,0.000,0.000,0.033,0.067,0.449,0.250,0.217,0.017,0.000,0.000,0.000,0.333,0.549,0.067,0.017,0.017,0.017
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),08: 7am (7am-8am),76,2397,2397,12.5,12.5,19,19,2.254,0.000,0.189,0.135,0.189,0.244,0.054,0.135,0.000,0.027,0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.054,0.433,0.297,0.189,0.000,0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.081,0.487,0.351,0.054,0.027,0.000,0.000,0.000,0.378,0.514,0.081,0.027,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),09: 8am (8am-9am),167,2870,2918,18.6,18.3,19,19,3.127,0.000,0.114,0.171,0.200,0.228,0.029,0.086,0.029,0.043,0.029,0.043,0.014,0.000,0.000,0.000,0.014,0.000,0.000,0.100,0.443,0.229,0.086,0.014,0.000,0.100,0.000,0.014,0.000,0.000,0.014,0.129,0.556,0.143,0.143,0.029,0.000,0.000,0.000,0.343,0.428,0.057,0.129,0.014,0.029
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),10: 9am (9am-10am),308,2628,2639,13.7,13.8,18,18,2.642,0.014,0.092,0.271,0.184,0.170,0.071,0.028,0.057,0.050,0.014,0.021,0.007,0.000,0.014,0.007,0.000,0.000,0.000,0.099,0.506,0.184,0.099,0.035,0.035,0.035,0.007,0.000,0.000,0.000,0.000,0.142,0.546,0.241,0.064,0.007,0.000,0.000,0.000,0.291,0.454,0.128,0.085,0.028,0.014
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),11: 10am (10am-11am),324,2380,2486,13.2,13.1,18,18,3.026,0.007,0.135,0.256,0.209,0.128,0.074,0.068,0.034,0.027,0.027,0.014,0.007,0.000,0.007,0.007,0.000,0.000,0.000,0.142,0.466,0.223,0.101,0.020,0.007,0.020,0.014,0.000,0.000,0.000,0.007,0.101,0.621,0.223,0.041,0.007,0.007,0.000,0.000,0.264,0.384,0.169,0.095,0.020,0.068
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),12: 11am (11am-12noon),330,3115,3032,19.1,18.3,18,18,3.346,0.026,0.147,0.205,0.128,0.109,0.122,0.122,0.013,0.026,0.006,0.013,0.019,0.013,0.000,0.013,0.038,0.000,0.006,0.154,0.419,0.224,0.083,0.006,0.013,0.038,0.013,0.006,0.006,0.000,0.032,0.090,0.596,0.237,0.058,0.019,0.000,0.000,0.000,0.295,0.256,0.269,0.071,0.045,0.064
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),13: 12pm (12noon-1pm),240,2858,2849,19.1,18.0,19,18,3.472,0.019,0.189,0.170,0.226,0.085,0.038,0.094,0.057,0.019,0.047,0.019,0.000,0.000,0.009,0.000,0.028,0.000,0.009,0.208,0.387,0.208,0.085,0.028,0.000,0.038,0.000,0.000,0.009,0.000,0.028,0.104,0.595,0.198,0.075,0.019,0.009,0.000,0.000,0.245,0.255,0.255,0.094,0.066,0.085
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),14: 1pm (1pm-2pm),374,2371,2407,11.8,11.7,16,16,3.007,0.006,0.154,0.241,0.201,0.136,0.107,0.059,0.018,0.030,0.024,0.012,0.000,0.000,0.000,0.006,0.006,0.006,0.006,0.172,0.478,0.201,0.083,0.018,0.018,0.006,0.000,0.000,0.006,0.000,0.006,0.089,0.686,0.195,0.030,0.000,0.000,0.000,0.000,0.278,0.320,0.189,0.130,0.030,0.053
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),15: 2pm (2pm-3pm),260,2674,2876,15.5,16.1,18,18,4.635,0.000,0.167,0.208,0.202,0.096,0.105,0.044,0.044,0.018,0.018,0.018,0.018,0.018,0.000,0.000,0.044,0.000,0.000,0.140,0.465,0.184,0.079,0.070,0.018,0.009,0.000,0.000,0.009,0.000,0.026,0.061,0.649,0.228,0.044,0.018,0.000,0.000,0.000,0.193,0.350,0.211,0.114,0.053,0.079
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),16: 3pm (3pm-4pm),275,2417,2704,12.3,14.4,17,17,4.542,0.016,0.212,0.177,0.169,0.129,0.056,0.073,0.032,0.056,0.024,0.016,0.008,0.008,0.000,0.008,0.016,0.008,0.000,0.266,0.316,0.258,0.056,0.040,0.008,0.024,0.000,0.000,0.008,0.008,0.008,0.105,0.653,0.202,0.032,0.008,0.000,0.000,0.000,0.137,0.362,0.210,0.089,0.097,0.105
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),17: 4pm (4pm-5pm),240,2362,2437,13.4,13.2,17,17,3.651,0.009,0.144,0.298,0.225,0.063,0.126,0.045,0.027,0.036,0.000,0.000,0.000,0.000,0.000,0.009,0.018,0.000,0.000,0.180,0.469,0.261,0.036,0.027,0.000,0.009,0.000,0.000,0.009,0.000,0.009,0.117,0.640,0.216,0.018,0.000,0.009,0.000,0.000,0.135,0.370,0.189,0.153,0.063,0.090
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),18: 5pm (5pm-6pm),183,2471,2514,12.2,12.1,16,16,4.044,0.013,0.101,0.265,0.241,0.139,0.114,0.025,0.025,0.000,0.025,0.000,0.013,0.000,0.013,0.013,0.013,0.000,0.013,0.190,0.417,0.278,0.038,0.025,0.013,0.000,0.013,0.013,0.000,0.000,0.000,0.101,0.671,0.203,0.025,0.000,0.000,0.000,0.000,0.076,0.494,0.215,0.101,0.038,0.076
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),19: 6pm (6pm-7pm),127,2505,2617,12.7,12.7,15,15,3.791,0.000,0.113,0.161,0.323,0.113,0.145,0.113,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.016,0.000,0.000,0.129,0.549,0.242,0.048,0.000,0.000,0.000,0.000,0.000,0.016,0.000,0.016,0.177,0.646,0.145,0.032,0.000,0.000,0.000,0.000,0.226,0.435,0.097,0.113,0.000,0.129
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),20: 7pm (7pm-8pm),91,2921,2830,20.8,19.4,20,20,2.915,0.000,0.067,0.289,0.244,0.178,0.089,0.022,0.000,0.022,0.000,0.067,0.000,0.000,0.000,0.000,0.022,0.000,0.000,0.067,0.489,0.267,0.044,0.067,0.000,0.044,0.000,0.000,0.000,0.000,0.022,0.133,0.423,0.333,0.089,0.022,0.000,0.000,0.000,0.200,0.533,0.089,0.067,0.067,0.044
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),21: 8pm (8pm-9pm),15,2657,2657,12.6,12.6,18,18,3.002,0.000,0.333,0.000,0.167,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.666,0.167,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.666,0.167,0.167,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),22: 9pm (9pm-10pm),12,1387,1387,9.1,9.1,24,24,2.580,0.167,0.333,0.333,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.500,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.334,0.333,0.333,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),23: 10pm (10pm-11pm),4,2276,2276,13.1,13.1,20,20,2.485,0.000,0.500,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Bottom of Mountain,yes,73,no,7: Sunday (Su-Su),24: 11pm (11pm-12am),2,1420,1420,6.4,6.4,16,16,2.402,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),00: All Day (12am-12am),2877,2375,2412,12.8,12.8,17,17,3.052,0.024,0.137,0.268,0.219,0.137,0.075,0.045,0.030,0.017,0.013,0.009,0.005,0.003,0.003,0.002,0.013,0.003,0.047,0.068,0.566,0.185,0.075,0.013,0.010,0.012,0.004,0.002,0.002,0.001,0.012,0.157,0.537,0.247,0.048,0.007,0.004,0.000,0.000,0.221,0.447,0.123,0.111,0.035,0.063
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),01: 12am (12am-1am),1,2368,2368,14.4,14.4,22,22,2.873,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.500,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),04: 3am (3am-4am),0,953,953,4.4,4.4,16,16,2.414,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),05: 4am (4am-5am),14,1807,1937,8.7,9.5,18,18,2.767,0.020,0.200,0.400,0.180,0.040,0.080,0.040,0.000,0.000,0.020,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.040,0.060,0.620,0.220,0.020,0.000,0.020,0.020,0.000,0.000,0.000,0.000,0.000,0.140,0.460,0.320,0.080,0.000,0.000,0.000,0.000,0.080,0.740,0.140,0.020,0.000,0.020
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),06: 5am (5am-6am),186,2052,2105,11.1,11.5,18,18,2.693,0.018,0.153,0.333,0.213,0.131,0.061,0.039,0.026,0.008,0.005,0.000,0.006,0.000,0.002,0.002,0.003,0.002,0.015,0.058,0.608,0.208,0.074,0.011,0.008,0.005,0.000,0.000,0.003,0.000,0.008,0.102,0.547,0.279,0.058,0.006,0.008,0.000,0.000,0.221,0.559,0.108,0.068,0.013,0.031
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),07: 6am (6am-7am),108,2133,2195,11.7,11.9,18,18,2.735,0.011,0.191,0.260,0.254,0.126,0.069,0.031,0.020,0.009,0.006,0.003,0.003,0.003,0.003,0.000,0.011,0.000,0.031,0.034,0.658,0.163,0.074,0.011,0.006,0.011,0.003,0.000,0.000,0.000,0.009,0.106,0.519,0.311,0.049,0.009,0.006,0.000,0.000,0.231,0.549,0.103,0.060,0.017,0.040
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),08: 7am (7am-8am),94,2090,2144,9.4,9.6,16,16,3.083,0.013,0.171,0.315,0.211,0.094,0.097,0.043,0.017,0.003,0.013,0.010,0.000,0.007,0.003,0.000,0.003,0.007,0.030,0.074,0.656,0.171,0.033,0.003,0.010,0.010,0.000,0.003,0.000,0.000,0.003,0.134,0.623,0.227,0.013,0.003,0.000,0.000,0.000,0.164,0.515,0.107,0.144,0.020,0.050
