Mode of Travel,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Travel Time (sec),Avg All Travel Time (sec),Avg Trip Length (mi),Avg All Trip Length (mi),Avg Trip Speed (mph),Avg All Trip Speed (mph),Avg All Trip Circuity,Travel Time 0-10 min (percent),Travel Time 10-20 min (percent),Travel Time 20-30 min (percent),Travel Time 30-40 min (percent),Travel Time 40-50 min (percent),Travel Time 50-60 min (percent),Travel Time 60-70 min (percent),Travel Time 70-80 min (percent),Travel Time 80-90 min (percent),Travel Time 90-100 min (percent),Travel Time 100-110 min (percent),Travel Time 110-120 min (percent),Travel Time 120-130 min (percent),Travel Time 130-140 min (percent),Travel Time 140-150 min (percent),Travel Time 150+ min (percent),Trip Length 0-1 mi (percent),Trip Length 1-2 mi (percent),Trip Length 2-5 mi (percent),Trip Length 5-10 mi (percent),Trip Length 10-20 mi (percent),Trip Length 20-30 mi (percent),Trip Length 30-40 mi (percent),Trip Length 40-50 mi (percent),Trip Length 50-60 mi (percent),Trip Length 60-70 mi (percent),Trip Length 70-80 mi (percent),Trip Length 80-90 mi (percent),Trip Length 90-100 mi (percent),Trip Length 100+ mi (percent),Trip Speed 0-10 mph (percent),Trip Speed 10-20 mph (percent),Trip Speed 20-30 mph (percent),Trip Speed 30-40 mph (percent),Trip Speed 40-50 mph (percent),Trip Speed 50-60 mph (percent),Trip Speed 60-70 mph (percent),Trip Speed 70+ mph (percent),Circuity 1-2 (percent),Circuity 2-3 (percent),Circuity 3-4 (percent),Circuity 4-5 (percent),Circuity 5-6 (percent),Circuity 6+ (percent)
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,0: All Days (M-Su),20: 7pm (7pm-8pm),101,2591,2666,13.4,13.8,17,17,3.364,0.006,0.116,0.235,0.205,0.156,0.087,0.049,0.048,0.034,0.024,0.010,0.006,0.008,0.001,0.001,0.014,0.014,0.027,0.083,0.461,0.250,0.090,0.028,0.015,0.008,0.013,0.003,0.000,0.000,0.008,0.173,0.514,0.244,0.060,0.008,0.001,0.000,0.000,0.216,0.522,0.125,0.045,0.032,0.060
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,0: All Days (M-Su),21: 8pm (8pm-9pm),70,2719,2762,15.8,15.8,19,19,2.981,0.009,0.124,0.201,0.187,0.157,0.084,0.065,0.058,0.049,0.021,0.016,0.002,0.002,0.007,0.002,0.016,0.007,0.037,0.044,0.437,0.238,0.124,0.040,0.014,0.033,0.005,0.012,0.002,0.000,0.007,0.147,0.441,0.320,0.075,0.012,0.005,0.000,0.000,0.243,0.524,0.131,0.044,0.016,0.042
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,0: All Days (M-Su),22: 9pm (9pm-10pm),23,2073,2203,11.6,11.9,18,18,3.267,0.019,0.164,0.289,0.233,0.113,0.075,0.044,0.025,0.013,0.013,0.006,0.000,0.000,0.000,0.000,0.006,0.000,0.038,0.069,0.578,0.220,0.057,0.013,0.000,0.019,0.000,0.000,0.000,0.000,0.006,0.101,0.554,0.264,0.069,0.006,0.006,0.000,0.000,0.145,0.629,0.107,0.025,0.019,0.075
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,0: All Days (M-Su),23: 10pm (10pm-11pm),17,2373,2399,16.0,15.9,21,21,3.265,0.027,0.133,0.299,0.186,0.150,0.071,0.035,0.027,0.018,0.009,0.000,0.018,0.009,0.000,0.000,0.018,0.000,0.044,0.009,0.513,0.195,0.150,0.027,0.000,0.035,0.009,0.009,0.000,0.000,0.009,0.062,0.406,0.372,0.142,0.009,0.009,0.000,0.000,0.257,0.566,0.097,0.035,0.018,0.027
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,0: All Days (M-Su),24: 11pm (11pm-12am),7,2194,2231,13.9,14.2,21,21,3.168,0.021,0.208,0.373,0.167,0.021,0.021,0.063,0.042,0.021,0.021,0.000,0.021,0.021,0.000,0.000,0.000,0.000,0.000,0.042,0.603,0.167,0.104,0.042,0.000,0.000,0.021,0.000,0.000,0.021,0.000,0.021,0.542,0.333,0.083,0.021,0.000,0.000,0.000,0.188,0.520,0.208,0.021,0.021,0.042
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,1: Monday (M-M),00: All Day (12am-12am),2717,2673,2737,15.7,15.9,18,18,3.173,0.013,0.133,0.235,0.211,0.136,0.086,0.052,0.033,0.023,0.015,0.010,0.010,0.010,0.004,0.003,0.026,0.014,0.032,0.089,0.457,0.227,0.089,0.021,0.012,0.019,0.011,0.005,0.003,0.002,0.019,0.156,0.494,0.263,0.066,0.016,0.005,0.000,0.000,0.241,0.430,0.143,0.099,0.036,0.051
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,1: Monday (M-M),01: 12am (12am-1am),3,2058,2604,6.1,13.1,11,17,4.511,0.000,0.000,0.000,0.500,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.500
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,1: Monday (M-M),05: 4am (4am-5am),64,2072,2173,12.8,14.2,21,21,2.368,0.000,0.141,0.374,0.203,0.109,0.047,0.047,0.047,0.016,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.016,0.593,0.266,0.016,0.000,0.047,0.031,0.031,0.000,0.000,0.000,0.000,0.047,0.500,0.281,0.109,0.063,0.000,0.000,0.000,0.359,0.547,0.031,0.000,0.047,0.016
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,1: Monday (M-M),06: 5am (5am-6am),116,2361,2473,17.2,17.5,22,21,2.752,0.009,0.133,0.273,0.274,0.097,0.062,0.035,0.027,0.027,0.018,0.018,0.000,0.018,0.000,0.000,0.009,0.009,0.009,0.000,0.522,0.283,0.044,0.044,0.035,0.009,0.018,0.000,0.000,0.000,0.027,0.097,0.390,0.345,0.115,0.035,0.018,0.000,0.000,0.265,0.460,0.150,0.080,0.018,0.027
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,1: Monday (M-M),07: 6am (6am-7am),111,2706,2789,16.0,16.4,18,18,2.676,0.000,0.080,0.161,0.290,0.184,0.092,0.057,0.057,0.034,0.000,0.000,0.011,0.011,0.000,0.000,0.023,0.000,0.023,0.011,0.531,0.264,0.069,0.046,0.000,0.011,0.011,0.011,0.000,0.000,0.023,0.184,0.460,0.253,0.092,0.000,0.011,0.000,0.000,0.345,0.380,0.195,0.046,0.000,0.034
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,1: Monday (M-M),08: 7am (7am-8am),18,2143,2158,9.3,9.5,17,17,2.924,0.000,0.286,0.214,0.143,0.143,0.143,0.000,0.000,0.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.071,0.071,0.501,0.286,0.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.071,0.644,0.214,0.071,0.000,0.000,0.000,0.000,0.143,0.500,0.071,0.286,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,1: Monday (M-M),09: 8am (8am-9am),145,3055,3180,20.7,20.4,17,17,3.060,0.000,0.118,0.235,0.206,0.206,0.059,0.059,0.029,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.059,0.000,0.000,0.059,0.529,0.324,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.059,0.088,0.618,0.235,0.000,0.059,0.000,0.000,0.000,0.147,0.501,0.206,0.088,0.029,0.029
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,1: Monday (M-M),10: 9am (9am-10am),84,2984,3187,17.6,18.4,17,17,3.689,0.000,0.035,0.246,0.280,0.088,0.105,0.035,0.053,0.035,0.035,0.000,0.035,0.000,0.000,0.000,0.053,0.000,0.018,0.035,0.612,0.105,0.088,0.018,0.000,0.070,0.018,0.000,0.000,0.018,0.018,0.175,0.543,0.211,0.053,0.018,0.000,0.000,0.000,0.281,0.420,0.123,0.070,0.053,0.053
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,1: Monday (M-M),11: 10am (10am-11am),86,3263,3055,21.3,19.4,18,18,3.200,0.000,0.138,0.222,0.225,0.100,0.088,0.013,0.075,0.038,0.013,0.025,0.000,0.000,0.000,0.000,0.063,0.025,0.000,0.063,0.522,0.150,0.138,0.013,0.013,0.000,0.013,0.000,0.000,0.000,0.063,0.100,0.549,0.263,0.038,0.050,0.000,0.000,0.000,0.349,0.325,0.088,0.063,0.050,0.125
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,1: Monday (M-M),12: 11am (11am-12noon),169,2822,2886,15.3,15.6,16,16,3.001,0.000,0.125,0.235,0.176,0.118,0.154,0.066,0.037,0.015,0.000,0.015,0.000,0.022,0.015,0.000,0.022,0.037,0.059,0.088,0.405,0.250,0.081,0.007,0.015,0.022,0.007,0.007,0.007,0.000,0.015,0.228,0.449,0.257,0.059,0.000,0.007,0.000,0.000,0.309,0.332,0.154,0.147,0.029,0.029
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,1: Monday (M-M),13: 12pm (12noon-1pm),607,2772,2841,17.0,17.2,17,17,3.776,0.024,0.133,0.232,0.194,0.158,0.085,0.036,0.024,0.006,0.024,0.012,0.018,0.006,0.012,0.006,0.030,0.036,0.024,0.152,0.401,0.206,0.085,0.006,0.018,0.024,0.012,0.006,0.006,0.000,0.024,0.194,0.473,0.261,0.048,0.018,0.006,0.000,0.000,0.224,0.333,0.158,0.164,0.048,0.073
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,1: Monday (M-M),14: 1pm (1pm-2pm),201,2930,2994,16.7,16.7,16,16,3.227,0.012,0.122,0.226,0.207,0.122,0.079,0.055,0.030,0.043,0.037,0.006,0.006,0.012,0.000,0.006,0.037,0.000,0.043,0.116,0.505,0.159,0.049,0.049,0.000,0.037,0.006,0.006,0.000,0.012,0.018,0.189,0.579,0.165,0.061,0.006,0.000,0.000,0.000,0.226,0.402,0.146,0.116,0.043,0.067
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,1: Monday (M-M),15: 2pm (2pm-3pm),193,2538,2570,13.7,13.6,17,17,3.089,0.028,0.159,0.245,0.210,0.102,0.074,0.091,0.011,0.023,0.000,0.011,0.011,0.006,0.006,0.000,0.023,0.023,0.023,0.153,0.408,0.244,0.091,0.017,0.006,0.006,0.006,0.000,0.000,0.000,0.023,0.176,0.511,0.256,0.051,0.006,0.000,0.000,0.000,0.210,0.375,0.188,0.148,0.045,0.034
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,1: Monday (M-M),16: 3pm (3pm-4pm),189,2737,2859,15.8,16.5,17,18,3.229,0.018,0.164,0.238,0.133,0.164,0.109,0.036,0.024,0.006,0.024,0.000,0.024,0.012,0.006,0.006,0.036,0.012,0.042,0.103,0.426,0.224,0.109,0.012,0.018,0.012,0.006,0.006,0.006,0.000,0.024,0.133,0.522,0.285,0.048,0.006,0.006,0.000,0.000,0.127,0.497,0.158,0.115,0.042,0.061
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,1: Monday (M-M),17: 4pm (4pm-5pm),135,2757,2692,18.7,17.7,20,20,3.594,0.008,0.173,0.223,0.203,0.120,0.083,0.075,0.008,0.008,0.000,0.008,0.015,0.030,0.008,0.008,0.030,0.023,0.008,0.143,0.365,0.248,0.105,0.008,0.008,0.023,0.008,0.015,0.015,0.008,0.023,0.128,0.450,0.271,0.105,0.038,0.008,0.000,0.000,0.256,0.368,0.128,0.120,0.075,0.053
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,1: Monday (M-M),18: 5pm (5pm-6pm),229,2715,2758,15.1,15.5,18,18,3.158,0.035,0.167,0.202,0.235,0.132,0.018,0.044,0.035,0.026,0.026,0.000,0.018,0.009,0.009,0.009,0.035,0.009,0.096,0.096,0.429,0.132,0.114,0.018,0.018,0.026,0.026,0.018,0.009,0.000,0.009,0.175,0.483,0.228,0.096,0.018,0.000,0.000,0.000,0.158,0.456,0.167,0.123,0.026,0.070
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,1: Monday (M-M),19: 6pm (6pm-7pm),115,2285,2347,11.9,12.0,17,17,2.788,0.029,0.171,0.226,0.219,0.162,0.067,0.038,0.029,0.019,0.000,0.010,0.000,0.010,0.000,0.010,0.010,0.010,0.057,0.086,0.494,0.257,0.048,0.019,0.000,0.019,0.000,0.000,0.000,0.000,0.010,0.181,0.466,0.314,0.019,0.010,0.010,0.000,0.000,0.190,0.534,0.162,0.057,0.019,0.038
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,1: Monday (M-M),20: 7pm (7pm-8pm),118,2478,2667,12.8,13.7,18,18,4.054,0.000,0.057,0.223,0.213,0.205,0.123,0.049,0.057,0.033,0.016,0.016,0.000,0.000,0.000,0.000,0.008,0.008,0.008,0.074,0.396,0.311,0.139,0.016,0.016,0.016,0.016,0.000,0.000,0.000,0.000,0.148,0.508,0.262,0.074,0.008,0.000,0.000,0.000,0.230,0.516,0.098,0.049,0.041,0.066
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,1: Monday (M-M),21: 8pm (8pm-9pm),81,2634,2634,14.2,14.2,18,18,2.232,0.000,0.104,0.233,0.234,0.117,0.078,0.078,0.039,0.052,0.039,0.013,0.000,0.013,0.000,0.000,0.000,0.000,0.039,0.039,0.467,0.221,0.143,0.052,0.013,0.013,0.000,0.013,0.000,0.000,0.000,0.143,0.441,0.351,0.065,0.000,0.000,0.000,0.000,0.351,0.558,0.091,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,1: Monday (M-M),22: 9pm (9pm-10pm),18,2085,2299,10.2,10.4,18,18,3.469,0.000,0.200,0.250,0.200,0.100,0.050,0.050,0.100,0.000,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.050,0.450,0.350,0.050,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.450,0.250,0.100,0.000,0.000,0.000,0.000,0.150,0.700,0.050,0.000,0.000,0.100
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,1: Monday (M-M),23: 10pm (10pm-11pm),25,2821,2821,21.0,21.0,20,20,2.359,0.053,0.105,0.158,0.158,0.209,0.158,0.053,0.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.053,0.000,0.053,0.000,0.525,0.158,0.211,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.053,0.053,0.473,0.368,0.053,0.000,0.053,0.000,0.000,0.368,0.526,0.053,0.053,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,1: Monday (M-M),24: 11pm (11pm-12am),7,3187,3187,22.8,22.8,21,21,2.736,0.000,0.000,0.400,0.200,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.200,0.200,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.600,0.200,0.200,0.000,0.000,0.000,0.000,0.200,0.400,0.400,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,2: Tuesday (Tu-Tu),00: All Day (12am-12am),3842,2471,2557,13.6,14.0,17,17,3.159,0.025,0.146,0.234,0.198,0.137,0.089,0.056,0.031,0.018,0.019,0.011,0.007,0.005,0.003,0.003,0.018,0.013,0.038,0.112,0.464,0.224,0.070,0.026,0.011,0.015,0.007,0.003,0.002,0.001,0.014,0.152,0.532,0.236,0.066,0.011,0.003,0.000,0.000,0.199,0.465,0.154,0.098,0.037,0.047
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,2: Tuesday (Tu-Tu),01: 12am (12am-1am),2,1268,1268,7.2,7.2,20,20,2.593,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,2: Tuesday (Tu-Tu),02: 1am (1am-2am),1,1475,1475,10.2,10.2,25,25,2.129,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,2: Tuesday (Tu-Tu),04: 3am (3am-4am),1,2101,2101,9.6,9.6,16,16,1.513,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,2: Tuesday (Tu-Tu),05: 4am (4am-5am),71,2211,2194,15.8,15.6,22,21,2.437,0.000,0.167,0.429,0.153,0.097,0.042,0.028,0.014,0.014,0.014,0.014,0.000,0.000,0.000,0.000,0.028,0.014,0.014,0.042,0.596,0.153,0.028,0.083,0.000,0.028,0.014,0.000,0.000,0.000,0.028,0.056,0.471,0.264,0.167,0.042,0.000,0.000,0.000,0.347,0.541,0.056,0.014,0.014,0.028
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,2: Tuesday (Tu-Tu),06: 5am (5am-6am),133,2338,2370,14.0,14.2,19,19,2.297,0.015,0.115,0.279,0.238,0.192,0.085,0.023,0.015,0.015,0.000,0.008,0.000,0.000,0.000,0.000,0.015,0.008,0.015,0.062,0.530,0.246,0.085,0.015,0.008,0.015,0.000,0.000,0.000,0.008,0.008,0.115,0.454,0.308,0.115,0.008,0.000,0.000,0.000,0.338,0.531,0.092,0.031,0.008,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,2: Tuesday (Tu-Tu),07: 6am (6am-7am),103,2435,2554,12.4,13.0,18,18,2.817,0.016,0.094,0.264,0.203,0.203,0.047,0.078,0.047,0.000,0.000,0.016,0.016,0.000,0.000,0.000,0.016,0.000,0.016,0.078,0.545,0.219,0.078,0.016,0.016,0.016,0.000,0.000,0.000,0.000,0.016,0.188,0.484,0.234,0.078,0.016,0.000,0.000,0.000,0.172,0.563,0.156,0.047,0.031,0.031
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,2: Tuesday (Tu-Tu),08: 7am (7am-8am),31,2534,2534,12.0,12.0,17,17,2.412,0.056,0.167,0.220,0.167,0.056,0.111,0.000,0.167,0.000,0.000,0.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.609,0.056,0.056,0.056,0.000,0.056,0.000,0.000,0.000,0.000,0.000,0.167,0.555,0.222,0.056,0.000,0.000,0.000,0.000,0.222,0.611,0.111,0.056,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,2: Tuesday (Tu-Tu),09: 8am (8am-9am),26,2350,2350,9.6,9.6,15,15,2.447,0.000,0.250,0.200,0.150,0.200,0.050,0.000,0.050,0.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.050,0.650,0.100,0.050,0.000,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.250,0.450,0.250,0.050,0.000,0.000,0.000,0.000,0.200,0.600,0.150,0.050,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,2: Tuesday (Tu-Tu),10: 9am (9am-10am),51,2926,2998,17.5,17.5,18,18,2.638,0.043,0.043,0.239,0.263,0.087,0.087,0.043,0.022,0.065,0.000,0.043,0.000,0.000,0.000,0.022,0.043,0.000,0.043,0.043,0.480,0.283,0.043,0.022,0.000,0.043,0.000,0.000,0.000,0.000,0.043,0.130,0.544,0.196,0.087,0.043,0.000,0.000,0.000,0.174,0.630,0.109,0.087,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,2: Tuesday (Tu-Tu),11: 10am (10am-11am),876,2712,2839,15.7,15.9,18,18,3.163,0.038,0.189,0.151,0.160,0.142,0.085,0.066,0.028,0.000,0.038,0.009,0.028,0.019,0.019,0.009,0.019,0.019,0.104,0.075,0.378,0.226,0.075,0.019,0.000,0.038,0.038,0.019,0.000,0.000,0.009,0.151,0.462,0.283,0.104,0.000,0.000,0.000,0.000,0.217,0.416,0.104,0.160,0.028,0.075
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,2: Tuesday (Tu-Tu),12: 11am (11am-12noon),639,2791,2864,16.4,16.6,16,17,3.259,0.025,0.143,0.238,0.186,0.130,0.068,0.068,0.019,0.031,0.031,0.012,0.000,0.006,0.000,0.000,0.043,0.025,0.062,0.099,0.442,0.205,0.081,0.031,0.000,0.012,0.006,0.000,0.000,0.000,0.037,0.180,0.565,0.199,0.037,0.019,0.000,0.000,0.000,0.217,0.349,0.161,0.149,0.062,0.062
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,2: Tuesday (Tu-Tu),13: 12pm (12noon-1pm),646,2424,2472,12.6,12.7,16,16,3.254,0.031,0.153,0.224,0.231,0.133,0.056,0.087,0.015,0.010,0.015,0.005,0.010,0.015,0.000,0.000,0.015,0.020,0.041,0.148,0.466,0.214,0.051,0.020,0.005,0.010,0.000,0.005,0.005,0.000,0.015,0.148,0.669,0.117,0.051,0.010,0.005,0.000,0.000,0.168,0.409,0.148,0.158,0.051,0.066
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,2: Tuesday (Tu-Tu),14: 1pm (1pm-2pm),254,2515,2655,13.2,13.9,17,17,3.333,0.035,0.151,0.207,0.191,0.141,0.090,0.055,0.035,0.020,0.015,0.010,0.010,0.000,0.005,0.010,0.025,0.015,0.040,0.121,0.458,0.221,0.060,0.025,0.025,0.000,0.005,0.010,0.005,0.000,0.015,0.161,0.508,0.261,0.065,0.005,0.000,0.000,0.000,0.161,0.397,0.226,0.111,0.060,0.045
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,2: Tuesday (Tu-Tu),15: 2pm (2pm-3pm),239,2677,2737,14.8,14.9,17,17,3.739,0.032,0.137,0.205,0.158,0.126,0.121,0.074,0.047,0.021,0.016,0.016,0.011,0.000,0.005,0.005,0.026,0.011,0.037,0.195,0.374,0.226,0.063,0.021,0.021,0.016,0.005,0.005,0.005,0.000,0.021,0.184,0.515,0.232,0.053,0.005,0.011,0.000,0.000,0.179,0.437,0.195,0.105,0.042,0.042
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,2: Tuesday (Tu-Tu),16: 3pm (3pm-4pm),212,2258,2323,11.5,11.7,17,17,3.042,0.025,0.167,0.271,0.204,0.111,0.086,0.031,0.031,0.000,0.025,0.006,0.006,0.025,0.012,0.000,0.000,0.006,0.037,0.117,0.537,0.179,0.056,0.012,0.019,0.012,0.019,0.000,0.006,0.000,0.000,0.160,0.562,0.216,0.056,0.006,0.000,0.000,0.000,0.173,0.438,0.173,0.142,0.031,0.043
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,2: Tuesday (Tu-Tu),17: 4pm (4pm-5pm),170,2350,2468,13.5,14.3,16,17,3.034,0.021,0.172,0.239,0.228,0.097,0.131,0.028,0.021,0.021,0.007,0.014,0.000,0.000,0.000,0.000,0.021,0.028,0.028,0.152,0.461,0.234,0.034,0.028,0.007,0.007,0.000,0.000,0.000,0.000,0.021,0.179,0.545,0.241,0.021,0.000,0.014,0.000,0.000,0.166,0.483,0.186,0.090,0.041,0.034
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,2: Tuesday (Tu-Tu),18: 5pm (5pm-6pm),99,2472,2586,13.2,13.7,17,17,3.406,0.032,0.095,0.272,0.137,0.179,0.105,0.063,0.000,0.032,0.063,0.011,0.000,0.000,0.000,0.000,0.011,0.011,0.042,0.105,0.440,0.232,0.105,0.021,0.011,0.011,0.011,0.000,0.000,0.000,0.011,0.147,0.558,0.200,0.084,0.011,0.000,0.000,0.000,0.221,0.431,0.168,0.053,0.053,0.074
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,2: Tuesday (Tu-Tu),19: 6pm (6pm-7pm),85,2594,2823,13.6,15.2,18,18,4.104,0.013,0.130,0.156,0.194,0.130,0.130,0.052,0.104,0.026,0.013,0.000,0.039,0.000,0.000,0.000,0.013,0.013,0.013,0.117,0.389,0.208,0.117,0.052,0.039,0.039,0.013,0.000,0.000,0.000,0.000,0.195,0.454,0.247,0.065,0.039,0.000,0.000,0.000,0.234,0.441,0.117,0.078,0.039,0.091
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Blue Hill Overlook,yes,0,yes,2: Tuesday (Tu-Tu),20: 7pm (7pm-8pm),96,2232,2330,9.7,10.2,16,16,3.549,0.000,0.158,0.221,0.230,0.137,0.095,0.084,0.032,0.021,0.011,0.011,0.000,0.000,0.000,0.000,0.000,0.011,0.011,0.116,0.441,0.358,0.042,0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.126,0.621,0.242,0.011,0.000,0.000,0.000,0.000,0.116,0.525,0.158,0.095,0.032,0.074
