Mode of Travel,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Travel Time (sec),Avg All Travel Time (sec),Avg Trip Length (mi),Avg All Trip Length (mi),Avg Trip Speed (mph),Avg All Trip Speed (mph),Avg All Trip Circuity,Travel Time 0-10 min (percent),Travel Time 10-20 min (percent),Travel Time 20-30 min (percent),Travel Time 30-40 min (percent),Travel Time 40-50 min (percent),Travel Time 50-60 min (percent),Travel Time 60-70 min (percent),Travel Time 70-80 min (percent),Travel Time 80-90 min (percent),Travel Time 90-100 min (percent),Travel Time 100-110 min (percent),Travel Time 110-120 min (percent),Travel Time 120-130 min (percent),Travel Time 130-140 min (percent),Travel Time 140-150 min (percent),Travel Time 150+ min (percent),Trip Length 0-1 mi (percent),Trip Length 1-2 mi (percent),Trip Length 2-5 mi (percent),Trip Length 5-10 mi (percent),Trip Length 10-20 mi (percent),Trip Length 20-30 mi (percent),Trip Length 30-40 mi (percent),Trip Length 40-50 mi (percent),Trip Length 50-60 mi (percent),Trip Length 60-70 mi (percent),Trip Length 70-80 mi (percent),Trip Length 80-90 mi (percent),Trip Length 90-100 mi (percent),Trip Length 100+ mi (percent),Trip Speed 0-10 mph (percent),Trip Speed 10-20 mph (percent),Trip Speed 20-30 mph (percent),Trip Speed 30-40 mph (percent),Trip Speed 40-50 mph (percent),Trip Speed 50-60 mph (percent),Trip Speed 60-70 mph (percent),Trip Speed 70+ mph (percent),Circuity 1-2 (percent),Circuity 2-3 (percent),Circuity 3-4 (percent),Circuity 4-5 (percent),Circuity 5-6 (percent),Circuity 6+ (percent)
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),12: 11am (11am-12noon),244,2290,2314,10.3,10.3,15,16,3.518,0.031,0.133,0.252,0.219,0.157,0.100,0.031,0.022,0.019,0.015,0.006,0.010,0.001,0.000,0.000,0.004,0.003,0.062,0.114,0.544,0.191,0.050,0.016,0.003,0.009,0.001,0.003,0.000,0.000,0.004,0.207,0.557,0.207,0.027,0.001,0.001,0.000,0.000,0.140,0.390,0.148,0.160,0.050,0.112
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),13: 12pm (12noon-1pm),265,2285,2282,9.8,9.7,15,15,3.440,0.030,0.123,0.282,0.228,0.139,0.069,0.053,0.027,0.012,0.012,0.003,0.004,0.003,0.007,0.001,0.007,0.003,0.062,0.072,0.631,0.154,0.057,0.004,0.003,0.003,0.005,0.000,0.001,0.000,0.005,0.208,0.578,0.194,0.016,0.003,0.001,0.000,0.000,0.152,0.395,0.143,0.139,0.059,0.112
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),14: 1pm (1pm-2pm),269,2488,2495,13.3,13.1,17,17,3.296,0.031,0.128,0.259,0.202,0.147,0.082,0.039,0.036,0.026,0.013,0.008,0.005,0.001,0.003,0.004,0.016,0.007,0.050,0.063,0.566,0.187,0.073,0.009,0.008,0.011,0.007,0.001,0.005,0.000,0.013,0.171,0.546,0.225,0.047,0.007,0.004,0.000,0.000,0.214,0.377,0.113,0.143,0.047,0.106
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),15: 2pm (2pm-3pm),280,2550,2593,13.9,14.2,17,17,3.004,0.022,0.109,0.267,0.197,0.161,0.090,0.050,0.030,0.012,0.015,0.009,0.001,0.009,0.006,0.004,0.018,0.001,0.045,0.075,0.554,0.181,0.082,0.010,0.006,0.019,0.005,0.001,0.005,0.003,0.013,0.157,0.556,0.240,0.036,0.006,0.005,0.000,0.000,0.221,0.442,0.129,0.129,0.028,0.051
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),16: 3pm (3pm-4pm),276,2542,2604,14.5,14.7,17,17,2.879,0.031,0.129,0.249,0.216,0.127,0.069,0.053,0.032,0.023,0.017,0.010,0.010,0.003,0.001,0.005,0.025,0.004,0.057,0.063,0.522,0.195,0.088,0.009,0.017,0.009,0.005,0.001,0.006,0.003,0.021,0.159,0.541,0.232,0.052,0.009,0.005,0.001,0.001,0.260,0.455,0.125,0.106,0.026,0.028
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),17: 4pm (4pm-5pm),226,2452,2493,13.2,13.5,17,17,2.670,0.018,0.110,0.295,0.231,0.110,0.074,0.045,0.035,0.021,0.012,0.012,0.008,0.008,0.008,0.002,0.011,0.003,0.038,0.051,0.575,0.189,0.068,0.015,0.023,0.008,0.009,0.005,0.005,0.000,0.011,0.148,0.546,0.240,0.057,0.006,0.003,0.000,0.000,0.240,0.532,0.118,0.071,0.021,0.018
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),18: 5pm (5pm-6pm),178,2384,2397,12.2,12.3,17,17,2.787,0.024,0.161,0.230,0.208,0.143,0.087,0.063,0.024,0.014,0.012,0.016,0.002,0.002,0.000,0.002,0.012,0.000,0.065,0.065,0.562,0.181,0.081,0.006,0.010,0.014,0.002,0.002,0.000,0.004,0.008,0.188,0.508,0.238,0.060,0.000,0.004,0.000,0.002,0.196,0.562,0.121,0.075,0.020,0.026
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),19: 6pm (6pm-7pm),173,2455,2501,13.6,13.8,18,18,2.596,0.034,0.116,0.239,0.224,0.140,0.075,0.060,0.039,0.026,0.006,0.013,0.009,0.004,0.002,0.004,0.009,0.004,0.056,0.056,0.499,0.206,0.108,0.024,0.017,0.015,0.002,0.002,0.000,0.000,0.011,0.155,0.512,0.247,0.071,0.009,0.004,0.000,0.002,0.299,0.539,0.082,0.034,0.022,0.024
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),20: 7pm (7pm-8pm),137,2511,2528,14.0,14.2,18,18,2.349,0.020,0.113,0.221,0.209,0.150,0.096,0.061,0.059,0.034,0.015,0.010,0.005,0.000,0.000,0.000,0.007,0.005,0.076,0.042,0.436,0.209,0.143,0.032,0.022,0.025,0.005,0.000,0.000,0.000,0.005,0.184,0.433,0.287,0.086,0.005,0.005,0.000,0.000,0.373,0.489,0.084,0.034,0.010,0.010
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),21: 8pm (8pm-9pm),136,2492,2515,13.8,14.1,18,18,2.325,0.014,0.104,0.251,0.240,0.143,0.076,0.044,0.035,0.028,0.025,0.018,0.007,0.005,0.005,0.000,0.005,0.009,0.025,0.030,0.526,0.231,0.079,0.042,0.007,0.032,0.012,0.000,0.000,0.002,0.005,0.127,0.513,0.256,0.095,0.007,0.002,0.000,0.000,0.358,0.527,0.069,0.032,0.009,0.005
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),22: 9pm (9pm-10pm),18,2201,2320,13.1,13.9,21,21,2.711,0.000,0.154,0.230,0.173,0.231,0.058,0.058,0.096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.038,0.482,0.192,0.192,0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.096,0.327,0.423,0.154,0.000,0.000,0.000,0.000,0.288,0.482,0.077,0.115,0.000,0.038
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),23: 10pm (10pm-11pm),14,2504,2614,19.5,19.9,23,23,2.433,0.023,0.116,0.233,0.279,0.093,0.070,0.023,0.070,0.047,0.000,0.000,0.023,0.000,0.000,0.000,0.023,0.000,0.000,0.070,0.326,0.302,0.163,0.047,0.023,0.023,0.023,0.000,0.000,0.000,0.023,0.023,0.396,0.372,0.163,0.023,0.023,0.000,0.000,0.349,0.489,0.116,0.000,0.023,0.023
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,0: All Days (M-Su),24: 11pm (11pm-12am),2,1715,1715,10.1,10.1,20,20,1.949,0.000,0.000,0.571,0.286,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.714,0.143,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.714,0.143,0.143,0.000,0.000,0.000,0.000,0.429,0.571,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),00: All Day (12am-12am),3145,2454,2443,13.0,12.8,17,17,3.011,0.022,0.150,0.264,0.193,0.144,0.075,0.050,0.029,0.024,0.014,0.007,0.006,0.004,0.002,0.001,0.015,0.002,0.052,0.079,0.566,0.166,0.081,0.017,0.009,0.009,0.003,0.000,0.002,0.000,0.014,0.171,0.534,0.242,0.039,0.010,0.002,0.001,0.001,0.258,0.428,0.120,0.098,0.035,0.061
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),04: 3am (3am-4am),2,953,953,4.4,4.4,16,16,2.414,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),05: 4am (4am-5am),19,2511,3048,14.1,17.9,18,19,3.770,0.000,0.000,0.250,0.375,0.000,0.125,0.000,0.000,0.000,0.125,0.000,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.625,0.125,0.000,0.000,0.125,0.125,0.000,0.000,0.000,0.000,0.000,0.125,0.500,0.250,0.125,0.000,0.000,0.000,0.000,0.125,0.625,0.125,0.000,0.000,0.125
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),06: 5am (5am-6am),192,2133,2136,10.2,10.2,17,17,2.713,0.011,0.135,0.247,0.292,0.146,0.101,0.034,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.034,0.056,0.573,0.236,0.101,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.124,0.539,0.281,0.056,0.000,0.000,0.000,0.000,0.225,0.562,0.112,0.056,0.000,0.045
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),07: 6am (6am-7am),153,2397,2362,11.7,11.6,18,18,2.497,0.016,0.148,0.180,0.230,0.197,0.148,0.033,0.016,0.000,0.016,0.000,0.000,0.016,0.000,0.000,0.000,0.000,0.033,0.033,0.590,0.164,0.148,0.016,0.016,0.000,0.000,0.000,0.000,0.000,0.000,0.131,0.393,0.460,0.016,0.000,0.000,0.000,0.000,0.361,0.475,0.082,0.016,0.033,0.033
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),08: 7am (7am-8am),129,2089,2123,8.2,8.1,16,15,3.171,0.039,0.137,0.293,0.255,0.078,0.118,0.020,0.020,0.020,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.020,0.039,0.078,0.687,0.137,0.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.176,0.569,0.255,0.000,0.000,0.000,0.000,0.000,0.137,0.471,0.098,0.216,0.039,0.039
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),09: 8am (8am-9am),95,1748,1801,7.5,7.7,17,17,3.639,0.000,0.325,0.250,0.200,0.125,0.075,0.000,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.025,0.775,0.175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.125,0.550,0.300,0.025,0.000,0.000,0.000,0.000,0.200,0.300,0.150,0.125,0.075,0.150
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),10: 9am (9am-10am),156,2997,2961,22.0,20.6,19,19,3.503,0.033,0.150,0.234,0.183,0.183,0.017,0.050,0.017,0.033,0.033,0.017,0.000,0.000,0.000,0.000,0.050,0.000,0.067,0.067,0.482,0.233,0.017,0.017,0.000,0.067,0.000,0.000,0.000,0.000,0.050,0.117,0.483,0.300,0.033,0.067,0.000,0.000,0.000,0.233,0.200,0.217,0.200,0.050,0.100
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),11: 10am (10am-11am),247,2990,2738,22.2,18.8,19,18,3.830,0.021,0.188,0.271,0.156,0.156,0.073,0.042,0.010,0.031,0.000,0.000,0.000,0.000,0.000,0.000,0.052,0.010,0.042,0.083,0.615,0.135,0.042,0.000,0.021,0.000,0.000,0.000,0.000,0.000,0.052,0.135,0.522,0.271,0.031,0.031,0.000,0.010,0.000,0.218,0.198,0.125,0.188,0.104,0.167
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),12: 11am (11am-12noon),227,2060,2113,6.9,7.4,13,14,3.460,0.046,0.207,0.232,0.172,0.149,0.092,0.023,0.011,0.057,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.069,0.218,0.564,0.092,0.046,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.287,0.575,0.138,0.000,0.000,0.000,0.000,0.000,0.138,0.392,0.207,0.126,0.034,0.103
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),13: 12pm (12noon-1pm),234,2519,2475,11.9,11.7,16,16,3.450,0.011,0.158,0.262,0.200,0.168,0.074,0.042,0.011,0.021,0.021,0.000,0.000,0.000,0.000,0.000,0.032,0.000,0.074,0.074,0.578,0.179,0.053,0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.021,0.242,0.452,0.263,0.032,0.011,0.000,0.000,0.000,0.168,0.379,0.200,0.095,0.042,0.116
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),14: 1pm (1pm-2pm),250,2507,2474,10.8,10.6,16,16,3.320,0.000,0.139,0.266,0.099,0.188,0.139,0.050,0.079,0.020,0.000,0.010,0.010,0.000,0.000,0.000,0.000,0.000,0.059,0.040,0.554,0.198,0.139,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.218,0.544,0.218,0.020,0.000,0.000,0.000,0.000,0.228,0.356,0.099,0.139,0.059,0.119
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),15: 2pm (2pm-3pm),232,2334,2277,9.7,9.4,15,15,3.000,0.022,0.120,0.314,0.152,0.185,0.043,0.076,0.033,0.022,0.022,0.000,0.000,0.011,0.000,0.000,0.000,0.000,0.043,0.098,0.598,0.152,0.087,0.022,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.163,0.696,0.130,0.011,0.000,0.000,0.000,0.000,0.174,0.434,0.207,0.109,0.054,0.022
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),16: 3pm (3pm-4pm),294,2673,2666,15.0,15.2,17,18,2.990,0.033,0.132,0.257,0.223,0.091,0.041,0.099,0.017,0.025,0.000,0.008,0.025,0.000,0.008,0.008,0.033,0.000,0.083,0.091,0.446,0.198,0.099,0.017,0.017,0.008,0.000,0.000,0.000,0.000,0.041,0.149,0.528,0.248,0.050,0.017,0.000,0.000,0.008,0.281,0.512,0.091,0.083,0.025,0.008
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),17: 4pm (4pm-5pm),230,2655,2670,16.4,16.3,17,17,2.448,0.022,0.109,0.292,0.250,0.130,0.043,0.033,0.011,0.011,0.022,0.011,0.011,0.011,0.011,0.000,0.033,0.000,0.043,0.054,0.630,0.120,0.043,0.033,0.033,0.000,0.000,0.000,0.022,0.000,0.022,0.174,0.565,0.196,0.043,0.011,0.011,0.000,0.000,0.283,0.565,0.076,0.065,0.011,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),18: 5pm (5pm-6pm),160,2177,2216,11.6,11.6,18,18,2.870,0.049,0.180,0.281,0.197,0.049,0.098,0.049,0.016,0.016,0.016,0.049,0.000,0.000,0.000,0.000,0.000,0.000,0.082,0.098,0.558,0.131,0.066,0.016,0.000,0.033,0.016,0.000,0.000,0.000,0.000,0.148,0.508,0.295,0.049,0.000,0.000,0.000,0.000,0.311,0.475,0.066,0.082,0.033,0.033
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),19: 6pm (6pm-7pm),229,2439,2487,11.9,12.2,17,17,2.444,0.024,0.110,0.232,0.220,0.159,0.061,0.073,0.061,0.024,0.000,0.012,0.024,0.000,0.000,0.000,0.000,0.000,0.049,0.049,0.548,0.159,0.146,0.037,0.000,0.000,0.012,0.000,0.000,0.000,0.000,0.171,0.500,0.256,0.073,0.000,0.000,0.000,0.000,0.354,0.537,0.085,0.000,0.012,0.012
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),20: 7pm (7pm-8pm),137,2838,2835,17.1,17.3,19,19,2.230,0.000,0.098,0.279,0.098,0.164,0.049,0.115,0.066,0.066,0.033,0.016,0.000,0.000,0.000,0.000,0.016,0.000,0.033,0.098,0.361,0.180,0.230,0.016,0.033,0.033,0.000,0.000,0.000,0.000,0.016,0.197,0.427,0.262,0.082,0.016,0.016,0.000,0.000,0.525,0.377,0.049,0.033,0.000,0.016
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),21: 8pm (8pm-9pm),139,2279,2279,12.7,12.7,18,18,2.168,0.033,0.164,0.328,0.148,0.131,0.049,0.016,0.033,0.016,0.066,0.000,0.000,0.016,0.000,0.000,0.000,0.016,0.033,0.033,0.623,0.164,0.016,0.049,0.000,0.033,0.033,0.000,0.000,0.000,0.000,0.115,0.623,0.148,0.098,0.016,0.000,0.000,0.000,0.443,0.508,0.016,0.033,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),22: 9pm (9pm-10pm),11,2399,2760,13.7,13.0,17,15,4.835,0.000,0.000,0.333,0.167,0.167,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.499,0.167,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.666,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.500,0.000,0.333
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),23: 10pm (10pm-11pm),4,1330,1330,4.3,4.3,11,11,2.781,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,1: Monday (M-M),24: 11pm (11pm-12am),5,1684,1684,8.5,8.5,18,18,1.954,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),00: All Day (12am-12am),3353,2380,2395,12.4,12.4,17,17,3.074,0.029,0.135,0.269,0.224,0.136,0.070,0.040,0.033,0.016,0.011,0.006,0.008,0.003,0.006,0.002,0.012,0.002,0.060,0.061,0.576,0.184,0.060,0.010,0.014,0.011,0.006,0.001,0.003,0.001,0.011,0.170,0.547,0.225,0.047,0.010,0.001,0.000,0.000,0.211,0.444,0.128,0.111,0.035,0.071
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),05: 4am (4am-5am),11,2068,2323,6.8,8.0,13,13,3.223,0.000,0.000,0.600,0.000,0.000,0.200,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.400,0.200,0.000,0.000
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),06: 5am (5am-6am),200,2159,2159,10.1,10.0,17,17,2.606,0.022,0.099,0.340,0.187,0.198,0.066,0.022,0.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.022,0.055,0.571,0.220,0.121,0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.132,0.593,0.242,0.033,0.000,0.000,0.000,0.000,0.275,0.505,0.121,0.066,0.022,0.011
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),07: 6am (6am-7am),120,2101,2209,8.9,9.2,16,16,3.510,0.000,0.220,0.220,0.280,0.080,0.060,0.100,0.020,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.020,0.080,0.680,0.120,0.080,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.180,0.520,0.260,0.040,0.000,0.000,0.000,0.000,0.100,0.460,0.160,0.160,0.020,0.100
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),08: 7am (7am-8am),102,1980,1964,10.8,10.8,18,18,2.525,0.000,0.250,0.300,0.275,0.025,0.075,0.000,0.000,0.000,0.025,0.050,0.000,0.000,0.000,0.000,0.000,0.025,0.025,0.025,0.700,0.125,0.050,0.000,0.000,0.025,0.000,0.025,0.000,0.000,0.000,0.050,0.600,0.325,0.000,0.025,0.000,0.000,0.000,0.375,0.400,0.100,0.075,0.025,0.025
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),09: 8am (8am-9am),96,2204,2175,11.4,11.2,17,17,3.277,0.025,0.225,0.275,0.225,0.075,0.025,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.100,0.050,0.625,0.175,0.000,0.000,0.000,0.025,0.000,0.000,0.000,0.025,0.000,0.150,0.475,0.350,0.000,0.025,0.000,0.000,0.000,0.175,0.375,0.250,0.075,0.050,0.075
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),10: 9am (9am-10am),168,2617,2690,18.1,17.7,18,18,3.750,0.044,0.103,0.280,0.279,0.074,0.088,0.029,0.029,0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.059,0.000,0.015,0.103,0.572,0.221,0.015,0.000,0.015,0.000,0.000,0.000,0.000,0.000,0.059,0.132,0.589,0.206,0.029,0.029,0.015,0.000,0.000,0.103,0.264,0.191,0.265,0.074,0.103
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),11: 10am (10am-11am),248,2174,2146,11.9,11.2,16,16,4.030,0.065,0.194,0.313,0.204,0.093,0.028,0.028,0.019,0.000,0.019,0.000,0.000,0.000,0.000,0.009,0.028,0.009,0.120,0.111,0.622,0.083,0.009,0.000,0.009,0.009,0.000,0.000,0.000,0.009,0.019,0.213,0.564,0.167,0.037,0.019,0.000,0.000,0.000,0.111,0.279,0.157,0.194,0.074,0.185
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),12: 11am (11am-12noon),259,2197,2183,9.4,9.2,15,15,3.698,0.037,0.112,0.262,0.281,0.187,0.056,0.028,0.019,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.000,0.093,0.075,0.618,0.196,0.009,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.206,0.654,0.131,0.009,0.000,0.000,0.000,0.000,0.093,0.393,0.112,0.187,0.084,0.131
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),13: 12pm (12noon-1pm),316,2416,2404,10.1,9.8,15,15,3.282,0.046,0.115,0.247,0.208,0.131,0.108,0.046,0.038,0.008,0.015,0.000,0.008,0.015,0.015,0.000,0.000,0.008,0.054,0.038,0.669,0.146,0.046,0.008,0.008,0.000,0.023,0.000,0.000,0.000,0.000,0.231,0.561,0.185,0.023,0.000,0.000,0.000,0.000,0.131,0.485,0.077,0.177,0.038,0.092
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),14: 1pm (1pm-2pm),296,2881,2861,17.3,16.6,17,17,3.358,0.025,0.117,0.276,0.158,0.150,0.083,0.025,0.033,0.067,0.017,0.000,0.000,0.000,0.008,0.008,0.033,0.000,0.083,0.050,0.502,0.175,0.108,0.008,0.025,0.008,0.008,0.000,0.008,0.000,0.025,0.158,0.567,0.200,0.058,0.017,0.000,0.000,0.000,0.183,0.409,0.150,0.092,0.033,0.133
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),15: 2pm (2pm-3pm),306,2254,2294,11.9,12.4,17,18,2.953,0.016,0.113,0.365,0.177,0.153,0.056,0.040,0.040,0.000,0.000,0.016,0.000,0.000,0.008,0.000,0.016,0.000,0.032,0.081,0.589,0.185,0.065,0.008,0.000,0.016,0.000,0.000,0.016,0.000,0.008,0.129,0.548,0.250,0.065,0.000,0.008,0.000,0.000,0.250,0.404,0.161,0.105,0.024,0.056
All Vehicles - StL All Vehicles Volume,Trip Pass-Through,,Top of the Mountain,yes,30,no,2: Tuesday (Tu-Tu),16: 3pm (3pm-4pm),275,2512,2591,13.8,14.2,17,17,2.917,0.042,0.110,0.220,0.240,0.144,0.110,0.017,0.025,0.017,0.025,0.008,0.017,0.000,0.000,0.008,0.017,0.000,0.085,0.025,0.552,0.195,0.085,0.008,0.017,0.008,0.000,0.000,0.008,0.000,0.017,0.203,0.500,0.229,0.051,0.017,0.000,0.000,0.000,0.229,0.475,0.127,0.093,0.025,0.051
